Class Name,Class Stereotype,Method Name,Method Stereotype
"cFinishLookupCallbacks","degenerate","OnNameResolved","controller stateless"
"cFinishLookupCallbacks","degenerate","OnError","controller stateless"
"cFinishLookupCallbacks","degenerate","OnFinished","command"
"cFinishLookupCallbacks","degenerate","cFinishLookupCallbacks","constructor"
"cHTTPConnectCallbacks","small-class","OnConnected","controller stateless"
"cHTTPConnectCallbacks","small-class","OnError","command collaborator"
"cHTTPConnectCallbacks","small-class","cHTTPConnectCallbacks","constructor"
"cEchoServerCallbacks","pure-controller degenerate","OnIncomingConnection","controller stateless"
"cEchoServerCallbacks","pure-controller degenerate","OnAccepted","controller stateless"
"cEchoServerCallbacks","pure-controller degenerate","OnError","controller stateless"
"cTestFailure","empty","cTestFailure","constructor"
"CoordsWithChecksum","empty","CoordsWithChecksum","constructor"
"cX509Cert","small-class","GetInternal","property collaborator"
"cX509Cert","small-class","cX509Cert::cX509Cert","constructor"
"cX509Cert","small-class","cX509Cert::~cX509Cert","destructor"
"cX509Cert","small-class","cX509Cert::Parse","property controller"
"cSslConfig","boundary","GetInternal","property collaborator"
"cSslConfig","boundary","cSslConfig::cSslConfig","constructor"
"cSslConfig","boundary","cSslConfig::~cSslConfig","destructor"
"cSslConfig","boundary","cSslConfig::InitDefaults","property wrapper"
"cSslConfig","boundary","cSslConfig::SetAuthMode","wrapper"
"cSslConfig","boundary","cSslConfig::SetRng","set collaborator"
"cSslConfig","boundary","cSslConfig::SetDebugCallback","wrapper"
"cSslConfig","boundary","cSslConfig::SetOwnCert","command collaborator"
"cSslConfig","boundary","cSslConfig::SetVerifyCallback","wrapper"
"cSslConfig","boundary","cSslConfig::SetCipherSuites","command"
"cSslConfig","boundary","cSslConfig::SetCACerts","set collaborator"
"cSslConfig","boundary","cSslConfig::MakeDefaultConfig","controller stateless"
"cSslConfig","boundary","cSslConfig::GetDefaultClientConfig","property non-void-command collaborator"
"cSslConfig","boundary","cSslConfig::GetDefaultServerConfig","property non-void-command collaborator"
"cEchoLinkCallbacks","commander","OnLinkCreated","set collaborator"
"cEchoLinkCallbacks","commander","OnReceivedData","command"
"cEchoLinkCallbacks","commander","OnRemoteClosed","command"
"cEchoLinkCallbacks","commander","OnError","command collaborator"
"cSha1Checksum","lazy-class","DoesAcceptInput","get"
"cSha1Checksum","lazy-class","cSha1Checksum::cSha1Checksum","constructor"
"cSha1Checksum","lazy-class","cSha1Checksum::Update","wrapper"
"cSha1Checksum","lazy-class","cSha1Checksum::Finalize","set collaborator"
"cSha1Checksum","lazy-class","cSha1Checksum::DigestToHex","controller stateless"
"cSha1Checksum","lazy-class","cSha1Checksum::DigestToJava","controller stateless"
"cSha1Checksum","lazy-class","cSha1Checksum::Restart","set"
"cRsaPrivateKey","unclassified","GetInternal","property collaborator"
"cRsaPrivateKey","unclassified","cRsaPrivateKey::cRsaPrivateKey","constructor"
"cRsaPrivateKey","unclassified","cRsaPrivateKey::cRsaPrivateKey","copy-constructor"
"cRsaPrivateKey","unclassified","cRsaPrivateKey::~cRsaPrivateKey","destructor"
"cRsaPrivateKey","unclassified","cRsaPrivateKey::Generate","predicate non-void-command"
"cRsaPrivateKey","unclassified","cRsaPrivateKey::GetPubKeyDER","property wrapper"
"cRsaPrivateKey","unclassified","cRsaPrivateKey::Decrypt","property non-void-command"
"cPubKey","small-class","cPubKey","constructor"
"cPubKey","small-class","~cPubKey","destructor"
"cPubKey","small-class","operatormbedtls_pk_context*","unclassified"
"cCryptoKey","unclassified","GetInternal","property collaborator"
"cCryptoKey","unclassified","cCryptoKey::cCryptoKey","constructor"
"cCryptoKey","unclassified","cCryptoKey::cCryptoKey","constructor"
"cCryptoKey","unclassified","cCryptoKey::cCryptoKey","constructor"
"cCryptoKey","unclassified","cCryptoKey::~cCryptoKey","destructor"
"cCryptoKey","unclassified","cCryptoKey::Decrypt","property non-void-command"
"cCryptoKey","unclassified","cCryptoKey::Encrypt","property non-void-command"
"cCryptoKey","unclassified","cCryptoKey::ParsePublic","property non-void-command"
"cCryptoKey","unclassified","cCryptoKey::ParsePrivate","property non-void-command collaborator"
"cCryptoKey","unclassified","cCryptoKey::IsValid","predicate wrapper"
"cBlockingSslClientSocket","boundary","~cBlockingSslClientSocket","destructor"
"cBlockingSslClientSocket","boundary","GetLastErrorText","get collaborator"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::cBlockingSslClientSocket","constructor"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::Connect","predicate non-void-command collaborator"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::SetExpectedPeerName","set collaborator"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::SetSslConfig","set collaborator"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::Send","predicate set"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::Receive","property set"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::Disconnect","command collaborator"
"cBlockingSslClientSocket","boundary","cBlockingSslClientSocket::ReceiveEncrypted","property non-void-command"
