Class Name,Class Stereotype,Method Name,Method Stereotype
"TestModel","boundary small-class","TestModel::testLoadImplementation","wrapper",
"TestDatabaseItem","pure-controller degenerate small-class","TestDatabaseItem::TestDatabaseItem","constructor",
"TestDatabaseItem","pure-controller degenerate small-class","TestDatabaseItem::testLoadKeys","controller stateless",
"TestTreeOperations","commander boundary","TestTreeOperations::testCreation","command collaborator",
"TestTreeOperations","commander boundary","TestTreeOperations::testGetDatabases","command collaborator",
"TestTreeOperations","commander boundary","TestTreeOperations::testLoadNamespaceItems","command collaborator",
"TestTreeOperations","commander boundary","TestTreeOperations::testLoadNamespaceItems_data","wrapper stateless",
"TestTreeOperations","commander boundary","TestTreeOperations::testFlushDb","command collaborator",
"TestTreeOperations","commander boundary","TestTreeOperations::testFlushDbCommandError","command collaborator",
"TestConnectionsManager","degenerate","TestConnectionsManager::TestConnectionsManager","constructor",
"TestConnectionsManager","degenerate","TestConnectionsManager::loadConnectionsConfigFromFile","controller stateless",
"TestConnectionsManager","degenerate","TestConnectionsManager::saveConnectionsConfigToFile_data","wrapper stateless",
"TestConnectionsManager","degenerate","TestConnectionsManager::saveConnectionsConfigToFile","command collaborator",
"TestUtils","pure-controller degenerate small-class","TestUtils::removeAppSetting","controller stateless",
"TabsModel","entity boundary","ValueEditor::TabsModel::TabsModel","constructor",
"TabsModel","entity boundary","ValueEditor::TabsModel::~TabsModel","destructor",
"TabsModel","entity boundary","ValueEditor::TabsModel::openTab","command collaborator",
"TabsModel","entity boundary","ValueEditor::TabsModel::closeDbKeys","void-accessor command collaborator",
"TabsModel","entity boundary","ValueEditor::TabsModel::index","wrapper stateless",
"TabsModel","entity boundary","ValueEditor::TabsModel::rowCount","property",
"TabsModel","entity boundary","ValueEditor::TabsModel::data","property collaborator",
"TabsModel","entity boundary","ValueEditor::TabsModel::roleNames","collaborator incidental",
"TabsModel","entity boundary","ValueEditor::TabsModel::closeTab","command collaborator",
"TabsModel","entity boundary","ValueEditor::TabsModel::setCurrentTab","set",
"TabsModel","entity boundary","ValueEditor::TabsModel::isIndexValid","predicate collaborator",
"TabsModel","entity boundary","ValueEditor::TabsModel::tabChanged","command collaborator",
"TabsModel","entity boundary","ValueEditor::TabsModel::tabRemoved","command collaborator",
"TabsModel","entity boundary","ValueEditor::TabsModel::createViewModel","property non-void-command collaborator",
"ModelSignals","empty","ModelSignals","constructor",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::DataFormattersManager","constructor",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::loadFormatters","command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::rowCount","property",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::data","property collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::roleNames","collaborator incidental",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::setUrl","set collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::decode","void-accessor command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::isValid","controller stateless",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::encode","void-accessor command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::getPlainList","property controller",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::extServerUrl","get property non-void-command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::isInstalled","predicate non-void-command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::onLoaded","set collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::onLoadingError","wrapper stateless",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::onDecoded","void-accessor command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::onEncoded","void-accessor command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::onDecodeError","command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::onEncodeError","command collaborator",
"DataFormattersManager","boundary","RespExtServer::DataFormattersManager::fillMapping","set collaborator",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::EmbeddedFormattersManager","constructor",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::init","set collaborator",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::loadFormattersModule","command collaborator",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::loadFormatters","command collaborator",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::decode","wrapper stateless",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::isValid","wrapper stateless",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::encode","wrapper stateless",
"EmbeddedFormattersManager","entity commander boundary","ValueEditor::EmbeddedFormattersManager::pythonCall","void-accessor command collaborator",
"OAIObject","boundary lazy-class","OAIObject","constructor",
"OAIObject","boundary lazy-class","OAIObject","constructor",
"OAIObject","boundary lazy-class","~OAIObject","destructor",
"OAIObject","boundary lazy-class","asJsonObject","get collaborator",
"OAIObject","boundary lazy-class","asJson","property controller",
"OAIObject","boundary lazy-class","fromJson","set collaborator",
"OAIObject","boundary lazy-class","fromJsonObject","set collaborator",
"OAIObject","boundary lazy-class","isSet","incidental",
"OAIObject","boundary lazy-class","isValid","incidental",
"OauthPassword","commander boundary","OauthPassword::OauthPassword","constructor",
"OauthPassword","commander boundary","OauthPassword::link","command",
"OauthPassword","commander boundary","OauthPassword::unlink","wrapper",
"OauthPassword","commander boundary","OauthPassword::setVariables","command collaborator",
"OauthPassword","commander boundary","OauthPassword::authenticationNeededCallback","command collaborator",
"OauthCredentials","commander boundary","OauthCredentials::OauthCredentials","constructor",
"OauthCredentials","commander boundary","OauthCredentials::link","command",
"OauthCredentials","commander boundary","OauthCredentials::unlink","wrapper",
"OauthCredentials","commander boundary","OauthCredentials::setVariables","command collaborator",
"OauthCredentials","commander boundary","OauthCredentials::authenticationNeededCallback","command collaborator",
"TestAppUtils","boundary degenerate small-class","TestAppUtils::testHumanReadableSize","wrapper stateless",
"OauthImplicit","commander","OauthImplicit::OauthImplicit","constructor",
"OauthImplicit","commander","OauthImplicit::link","command",
"OauthImplicit","commander","OauthImplicit::unlink","set",
"OauthImplicit","commander","OauthImplicit::setVariables","command collaborator",
"OauthImplicit","commander","OauthImplicit::authenticationNeededCallback","command",
"OauthImplicit","commander","OauthImplicit::ImplicitTokenReceived","controller stateless",
"OauthCode","commander boundary","OauthCode::OauthCode","constructor",
"OauthCode","commander boundary","OauthCode::link","command",
"OauthCode","commander boundary","OauthCode::unlink","wrapper",
"OauthCode","commander boundary","OauthCode::setVariables","command collaborator",
"OauthCode","commander boundary","OauthCode::authenticationNeededCallback","command",
"OauthCode","commander boundary","OauthCode::onVerificationReceived","command collaborator",
"OauthBase","boundary","OauthBase","constructor",
"OauthBase","boundary","linked","get",
"OauthBase","boundary","OauthBase::onFinish","controller stateless",
"OauthBase","boundary","OauthBase::getToken","property non-void-command collaborator",
"OauthBase","boundary","OauthBase::addToken","command collaborator",
"OauthBase","boundary","OauthBase::removeToken","command collaborator",
"ReplyServer","boundary lazy-class degenerate","setReply","set collaborator",
"ReplyServer","boundary lazy-class degenerate","ReplyServer::ReplyServer","constructor",
"ReplyServer","boundary lazy-class degenerate","ReplyServer::start","wrapper stateless",
"ReplyServer","boundary lazy-class degenerate","ReplyServer::stop","wrapper stateless",
"ReplyServer","boundary lazy-class degenerate","ReplyServer::onConnected","command collaborator",
"ReplyServer","boundary lazy-class degenerate","ReplyServer::read","controller stateless",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::LargeTextWrappingModel","constructor",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::~LargeTextWrappingModel","destructor",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::roleNames","collaborator incidental",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::rowCount","property",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::data","get property collaborator",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::setText","command collaborator",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::cleanUp","command",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::getText","property non-void-command collaborator",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::setTextChunk","set collaborator",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::searchText","property non-void-command collaborator",
"LargeTextWrappingModel","entity boundary","ValueEditor::LargeTextWrappingModel::isIndexValid","predicate collaborator",
"oauthToken","data-provider boundary","oauthToken","constructor",
"oauthToken","data-provider boundary","oauthToken","constructor",
"oauthToken","data-provider boundary","getToken","get collaborator",
"oauthToken","data-provider boundary","getScope","get collaborator",
"oauthToken","data-provider boundary","getType","get collaborator",
"oauthToken","data-provider boundary","isValid","predicate wrapper",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::OAIHttpRequestWorker","constructor",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::~OAIHttpRequestWorker","destructor",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::getResponseHeaders","get collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::getHttpFileElement","get property non-void-command collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::getMultiPartField","get property non-void-command collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::setTimeOut","command",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::setWorkingDirectory","set collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::setResponseCompressionEnabled","set",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::setRequestCompressionEnabled","set",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::getHttpResponseCode","get",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::http_attribute_encode","controller stateless",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::execute","void-accessor command collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::on_reply_finished","void-accessor command collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::on_reply_timeout","void-accessor command collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::process_response","command collaborator",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::decompress","wrapper stateless",
"OAIHttpRequestWorker","boundary","OAIHttpRequestWorker::compress","wrapper stateless",
"OAIHttpRequestInput","commander boundary","OAIHttpRequestInput::OAIHttpRequestInput","constructor",
"OAIHttpRequestInput","commander boundary","OAIHttpRequestInput::OAIHttpRequestInput","constructor",
"OAIHttpRequestInput","commander boundary","OAIHttpRequestInput::initialize","command",
"OAIHttpRequestInput","commander boundary","OAIHttpRequestInput::add_var","set collaborator",
"OAIHttpRequestInput","commander boundary","OAIHttpRequestInput::add_file","command collaborator",
"TestKeyModels","boundary degenerate","TestKeyModels::testKeyFactory","command collaborator",
"TestKeyModels","boundary degenerate","TestKeyModels::testKeyFactory_data","wrapper stateless",
