Class Name,Class Stereotype,Method Name,Method Stereotype
"StatsWindow","boundary degenerate small-class","StatsWindow","constructor",
"StatsWindow","boundary degenerate small-class","BtnSwitchToMainWindow_OnClick","wrapper stateless",
"StatsWindow","boundary degenerate small-class","OnClosing","wrapper stateless",
"SplashScreenWindow","boundary","SplashScreenWindow","constructor",
"SplashScreenWindow","boundary","ShowConditional","wrapper stateless",
"SplashScreenWindow","boundary","Updating","unclassified",
"SplashScreenWindow","boundary","Installing","unclassified",
"SplashScreenWindow","boundary","OnPropertyChanged","wrapper stateless",
"SplashScreenWindow","boundary","SkipBorder_OnMouseDown","set collaborator",
"SplashScreenWindow","boundary","StartSkipTimer","wrapper stateless",
"SplashScreenWindow","boundary","get","get",
"SplashScreenWindow","boundary","set","set",
"SplashScreenWindow","boundary","get","get",
"SplashScreenWindow","boundary","set","set",
"SplashScreenWindow","boundary","get","get collaborator",
"SplashScreenWindow","boundary","set","set collaborator",
"SplashScreenWindow","boundary","get","get collaborator",
"SplashScreenWindow","boundary","set","set collaborator",
"PlayerWindow","empty","PlayerWindow","constructor",
"OverlayWindow","commander","EnableBatteryMonitor","command",
"OverlayWindow","commander","DisableBatteryMonitor","command",
"OverlayWindow","commander","BatteryMonitorOnPropertyChanged","wrapper",
"OverlayWindow","commander","UpdateBatteryStatus","wrapper stateless",
"OpponentWindow","empty","OpponentWindow","constructor",
"MainWindowMenuViewModel","commander boundary data-class small-class","set","set collaborator",
"MainWindowMenuView","boundary degenerate small-class","MainWindowMenuView","constructor",
"MainWindowMenuView","boundary degenerate small-class","Plugins_OnSubmenuOpened","wrapper stateless",
"MainWindowMenuView","boundary degenerate small-class","Deck_OnSubmenuOpened","wrapper stateless",
"MatchupData","data-provider boundary small-class","MatchupData","constructor",
"MatchupData","data-provider boundary small-class","GetValue","property wrapper",
"HsReplayDeckInfoView","empty","HsReplayDeckInfoView","constructor",
"DeckChartsViewModel","commander","DeckChartsViewModel","constructor",
"DeckChartsViewModel","commander","Update","command collaborator",
"DeckChartsViewModel","commander","set","non-void-command collaborator",
"DeckChartsViewModel","commander","set","set collaborator",
"DeckChartsViewModel","commander","set","set",
"DeckChartsViewModel","commander","set","set",
"DeckChartsViewModel","commander","set","set",
"DeckChartsViewModel","commander","set","set",
"DeckChartsViewModel","commander","set","set",
"DeckChartsView","empty","DeckChartsView","constructor",
"CollectionSyncingBannerView","commander small-class","CollectionSyncingBannerView","constructor",
"CollectionSyncingBannerView","commander small-class","OnPropertyChanged","wrapper stateless",
"CollectionSyncingBannerView","commander small-class","Update","command",
"ImportingChoiceDialog","commander boundary small-class","ImportingChoiceDialog","constructor",
"ImportingChoiceDialog","commander boundary small-class","CloseDialog","command collaborator",
"DiscardGameDialog","commander boundary data-class","DiscardGameDialog","constructor",
"DiscardGameDialog","commander boundary data-class","BtnDiscard_Click","set collaborator",
"DiscardGameDialog","commander boundary data-class","BtnKeep_Click","set collaborator",
"DiscardGameDialog","commander boundary data-class","BtnMoveToOther_Click","set collaborator",
"DeckSelectionDialog","commander boundary data-class small-class","DeckSelectionDialog","constructor",
"DeckSelectionDialog","commander boundary data-class small-class","ListViewDecks_OnSelectionChanged","set collaborator",
"DebugWindow","commander boundary","DebugWindow","constructor",
"DebugWindow","commander boundary","Update","command",
"DebugWindow","commander boundary","UpdateCards","command collaborator",
"DebugWindow","commander boundary","UpdateBoardDamage","wrapper stateless",
"DebugWindow","commander boundary","FilterEntities","set collaborator",
"DebugWindow","commander boundary","GetTagKeyValue","controller stateless",
"DebugWindow","commander boundary","FilterGame","set collaborator",
"DebugWindow","commander boundary","OnItemCollapsed","command collaborator",
"DebugWindow","commander boundary","OnItemExpanded","command collaborator",
"DebugWindow","commander boundary","ExpandAllBtn_Click","collaborator incidental",
"DebugWindow","commander boundary","CollapseAllBtn_Click","collaborator incidental",
"CrashDialog","commander boundary","CrashDialog","constructor",
"CrashDialog","commander boundary","ButtonSend_Click","set collaborator",
"CrashDialog","commander boundary","ButtonShowStacktrace_OnClick","wrapper stateless",
"CrashDialog","commander boundary","CrashDialog_Closed","wrapper",
"CapturableOverlayWindow","commander boundary degenerate","CapturableOverlayWindow","constructor",
"CapturableOverlayWindow","commander boundary degenerate","Update","command collaborator",
"CapturableOverlayWindow","commander boundary degenerate","UpdatePosition","wrapper stateless",
"CapturableOverlayWindow","commander boundary degenerate","UpdateSize","wrapper stateless",
"CapturableOverlayWindow","commander boundary degenerate","OnPropertyChanged","wrapper stateless",
"CapturableOverlayWindow","commander boundary degenerate","CapturableOverlayWindow_OnStateChanged","collaborator",
"WotogCounterHelper","boundary degenerate small-class","get","collaborator incidental",
"WotogCounterHelper","boundary degenerate small-class","get","collaborator incidental",
"ValueMoment","empty","ValueMoment","copy-constructor",
"ValueMoment","empty","ValueMoment","copy-constructor",
"GameMetrics","commander data-class","IncrementBattlegroundsMinionsTabClick","set",
"GameMetrics","commander data-class","IncrementBattlegroundsMinionsByMinionTypeClick","set",
"GameMetrics","commander data-class","IncrementBobsBuddyTerminalCase","set",
"GameMetrics","commander data-class","IncrementMercenariesHoversOpponentMercToShowAbility","set",
"GameMetrics","commander data-class","IncrementMercenariesTaskHoverDuringMatch","set",
"FranchiseJsonConverter","pure-controller degenerate small-class","WriteJson","controller stateless",
"EnumJsonConverter","pure-controller degenerate small-class","WriteJson","controller stateless",
"ToastAction","empty","ToastAction","constructor",
"InstallAction","empty","InstallAction","constructor",
"EndSpectateMatchMercenariesAction","empty","EndSpectateMatchMercenariesAction","constructor",
"EndSpectateMatchHearthstoneAction","empty","EndSpectateMatchHearthstoneAction","constructor",
"EndMatchMercenariesAction","empty","EndMatchMercenariesAction","constructor",
"CopyDeckAction","empty","CopyDeckAction","constructor",
"ClickAction","empty","ClickAction","constructor",
"ClickAction","empty","ClickAction","constructor",
"FirstHSCollectionUploadAction","empty","FirstHSCollectionUploadAction","constructor",
"VMMercenariesAction","empty","VMMercenariesAction","constructor",
"VMHearthstoneAction","empty","VMHearthstoneAction","constructor",
"ToastWindow","boundary lazy-class degenerate","ToastWindow","constructor",
"ToastWindow","boundary lazy-class degenerate","FadeOut","get non-void-command collaborator",
"ToastWindow","boundary lazy-class degenerate","Window_SourceInitialized","wrapper stateless",
"ToastWindow","boundary lazy-class degenerate","Window_MouseEnter","collaborator incidental",
"ToastWindow","boundary lazy-class degenerate","Window_MouseLeave","collaborator incidental",
"ToastWindow","boundary lazy-class degenerate","Window_MouseLeftButtonUp","wrapper",
"ProgressIndicatorViewModel","data-provider boundary","OnPropertyChanged","wrapper stateless",
"ProgressIndicatorViewModel","data-provider boundary","get","get collaborator",
"ProgressIndicatorViewModel","data-provider boundary","set","collaborator",
"MercenariesCollectionUploadedToast","boundary degenerate small-class","MercenariesCollectionUploadedToast","constructor",
"MercenariesCollectionUploadedToast","boundary degenerate small-class","CollectionUploadedToast_OnClicked","wrapper stateless",
"BattlegroundsToast","boundary degenerate","BattlegroundsToast","constructor",
"BattlegroundsToast","boundary degenerate","UserControl_MouseEnter","wrapper stateless",
"BattlegroundsToast","boundary degenerate","UserControl_MouseLeave","wrapper stateless",
"BattlegroundsToast","boundary degenerate","UserControl_MouseLeftButtonUp","wrapper",
"DailyEventsCount","entity boundary","GetEventDailyCount","property non-void-command collaborator",
"DailyEventsCount","entity boundary","UpdateEventDailyCount","property non-void-command collaborator",
"DailyEventsCount","entity boundary","SetEventDailyCount","command collaborator",
"DailyEventsCount","entity boundary","Clear","command collaborator",
"OverlayTheme","factory controller small-class","OverlayTheme","constructor",
"OverlayTheme","factory controller small-class","GetOverlayImage","property factory wrapper",
"Theme","factory controller small-class","GetHighlightImage","property factory wrapper",
"Theme","factory controller small-class","Theme","constructor",
"MinimalBarImageBuilder","entity boundary","MinimalBarImageBuilder","constructor",
"MinimalBarImageBuilder","entity boundary","AddCardImage","command collaborator",
"MinimalBarImageBuilder","entity boundary","AddCountBox","empty",
"MinimalBarImageBuilder","entity boundary","get","property factory wrapper",
"EndMatchHearthstoneAction","empty","EndMatchHearthstoneAction","constructor",
"DefaultBarImageBuilder","empty","DefaultBarImageBuilder","constructor",
"ClassicBarImageBuilder","empty","ClassicBarImageBuilder","constructor",
