Class Name,Class Stereotype,Method Name,Method Stereotype
"JsonHandle","data-provider boundary","JsonHandle","constructor"
"JsonHandle","data-provider boundary","JsonHandle","copy-constructor"
"JsonHandle","data-provider boundary","~JsonHandle","destructor"
"JsonHandle","data-provider boundary","operator=","get controller"
"JsonHandle","data-provider boundary","swap","wrapper"
"JsonHandle","data-provider boundary","get","get collaborator"
"JsonHandle","data-provider boundary","operator->","get collaborator"
"JsonHandle","data-provider boundary","operatorbool","unclassified"
"JsonHandle","data-provider boundary","AttachNew","set collaborator"
"JsonHandle","data-provider boundary","JsonHandle::IncRef","wrapper"
"JsonHandle","data-provider boundary","JsonHandle::DecRef","wrapper"
"Json","boundary","Json","constructor"
"Json","boundary","Json","constructor"
"Json","boundary","Json","constructor"
"Json","boundary","GetDeepCopy","property"
"Json","boundary","ParseFrom","command"
"Json","boundary","ParseFrom","command collaborator"
"Json","boundary","get","property collaborator"
"Json","boundary","get_deep_copy","property collaborator"
"JSONDecRef","boundary degenerate small-class","operator()","wrapper stateless"
"SubWriter","unclassified","SubWriter","constructor"
"SubWriter","unclassified","~SubWriter","destructor"
"SubWriter","unclassified","Seek","command"
"SubWriter","unclassified","Pos","get"
"SubWriter","unclassified","Write","command"
"SubWriter","unclassified","Size","get"
"SubWriter","unclassified","GetOffset","property"
"MemWriter","unclassified","MemWriter","constructor"
"MemWriter","unclassified","Seek","set"
"MemWriter","unclassified","Pos","get"
"MemWriter","unclassified","Write","command"
"WriterFunctor","boundary small-class","WriterFunctor","constructor"
"WriterFunctor","boundary small-class","operator()","collaborator"
"ReadVarInt64ArrayGivenSize","small-class","ReadVarInt64ArrayGivenSize","constructor"
"ReadVarInt64ArrayGivenSize","small-class","Continue","predicate"
"ReadVarInt64ArrayGivenSize","small-class","NextVarInt","set"
"ReadVarInt64ArrayUntilBufferEnd","data-provider small-class","ReadVarInt64ArrayUntilBufferEnd","constructor"
"ReadVarInt64ArrayUntilBufferEnd","data-provider small-class","Continue","predicate wrapper"
"ReadVarInt64ArrayUntilBufferEnd","data-provider small-class","NextVarInt","empty"
"VarSerialVectorReader","data-provider","VarSerialVectorReader","constructor"
"VarSerialVectorReader","data-provider","Read","property"
"VarSerialVectorReader","data-provider","SubReader","property collaborator"
"VarSerialVectorReader","data-provider","Size","get"
"VarSerialVectorReader","data-provider","GetPosAndSize","property wrapper"
"StringNumericOptimal","unclassified","operator==","predicate"
"StringNumericOptimal","unclassified","Set","set"
"StringNumericOptimal","unclassified","Clear","command"
"StringNumericOptimal","unclassified","IsEmpty","predicate"
"StringNumericOptimal","unclassified","Get","get"
"StringNumericOptimal","unclassified","Write","collaborator"
"StringNumericOptimal","unclassified","Read","set collaborator"
"StringNumericOptimal","unclassified","ToInt","predicate wrapper"
"Url","data-provider","IsValid","predicate"
"Url","data-provider","GetScheme","get"
"Url","data-provider","GetHost","get"
"Url","data-provider","GetPath","get"
"Url","data-provider","GetHostAndPath","property"
"Url","data-provider","ForEachParam","wrapper"
"Url","data-provider","GetLastParam","property collaborator"
"Url","data-provider","GetParamValue","property collaborator"
"Url","data-provider","Url::Url","constructor"
"Url","data-provider","Url::FromString","property non-void-command"
"Url","data-provider","Url::Parse","predicate non-void-command"
"Transliteration","entity boundary","Transliteration::Transliteration","constructor"
"Transliteration","entity boundary","Transliteration::~Transliteration","destructor"
"Transliteration","entity boundary","Transliteration::Instance","incidental"
"Transliteration","entity boundary","Transliteration::Init","command collaborator"
"Transliteration","entity boundary","Transliteration::SetMode","set collaborator"
"Transliteration","entity boundary","Transliteration::Transliterate","predicate collaborator"
"Transliteration","entity boundary","Transliteration::TransliterateForce","predicate collaborator"
"Transliteration","entity boundary","Transliteration::Transliterate","predicate collaborator"
"BlockedTextStorage","small-class","BlockedTextStorage","constructor"
"BlockedTextStorage","small-class","GetNumStrings","property"
"BlockedTextStorage","small-class","ExtractString","property non-void-command"
"BlockedTextStorageReader","entity boundary","BlockedTextStorageReader","constructor"
"BlockedTextStorageReader","entity boundary","BlockedTextStorageReader","constructor"
"BlockedTextStorageReader","entity boundary","InitializeIfNeeded","set collaborator"
"BlockedTextStorageReader","entity boundary","GetNumStrings","property"
"BlockedTextStorageReader","entity boundary","ExtractString","property non-void-command collaborator"
"BlockedTextStorageIndex","degenerate","GetNumBlockInfos","controller stateless"
"BlockedTextStorageIndex","degenerate","GetNumStrings","controller stateless"
"BlockedTextStorageIndex","degenerate","GetBlockInfo","property collaborator"
"BlockedTextStorageIndex","degenerate","GetBlockIx","property collaborator"
"BlockedTextStorageIndex","degenerate","Read","controller stateless"
"Edge","empty","Edge","constructor"
"FreezeVisitor","boundary data-class","FreezeVisitor","constructor"
"FreezeVisitor","boundary data-class","operator()","get non-void-command collaborator"
"FreezeVisitor","boundary data-class","operator()","get non-void-command collaborator"
"FreezeVisitor","boundary data-class","operator()","get non-void-command collaborator"
"FreezeVisitor","boundary data-class","BytesWritten","get"
"ReverseMapVisitor","boundary","ReverseMapVisitor","constructor"
"ReverseMapVisitor","boundary","operator()","get controller"
"ReverseMapVisitor","boundary","operator()","get set collaborator"
"ReverseMapVisitor","boundary","operator()","get set collaborator"
"ReverseMapVisitor","boundary","BytesRead","property"
"StringUtf8Multilang","data-provider boundary","operator==","predicate"
"StringUtf8Multilang","data-provider boundary","operator!=","predicate"
"StringUtf8Multilang","data-provider boundary","Clear","command"
"StringUtf8Multilang","data-provider boundary","IsEmpty","predicate"
"StringUtf8Multilang","data-provider boundary","AddString","command collaborator"
"StringUtf8Multilang","data-provider boundary","RemoveString","command collaborator"
"StringUtf8Multilang","data-provider boundary","ForEach","collaborator"
"StringUtf8Multilang","data-provider boundary","GetString","predicate collaborator"
"StringUtf8Multilang","data-provider boundary","Write","wrapper"
"StringUtf8Multilang","data-provider boundary","Read","wrapper"
"StringUtf8Multilang","data-provider boundary","GetBuffer","get"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::GetSupportedLanguages","property controller"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::GetLangIndex","get property controller"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::GetLangByCode","wrapper stateless"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::GetLangNameByCode","wrapper stateless"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::GetTransliteratorsIdsByCode","wrapper stateless"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::GetNextIndex","property"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::AddString","command collaborator"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::RemoveString","command"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::GetString","predicate collaborator"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::HasString","predicate"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::FindString","property wrapper"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::CountLangs","property"
"StringUtf8Multilang","data-provider boundary","StringUtf8Multilang::FromBuffer","controller stateless"
"WriterStream","data-class","WriterStream","constructor"
"WriterStream","data-class","operator<<","get non-void-command"
"WriterStream","data-class","operator<<","get non-void-command"
"WriterStream","data-class","operator<<","get non-void-command"
"WriterStream","data-class","operator<<","get non-void-command"
"WriterStream","data-class","operator<<","get non-void-command"
"WriterStream","data-class","operator<<","get non-void-command"
"WriterStream","data-class","operator<<","get wrapper"
"WriterStream","data-class","operator<<","get wrapper"
"SparseVectorBuilder","entity commander boundary","SparseVectorBuilder","constructor"
"SparseVectorBuilder","entity commander boundary","PushEmpty","command"
"SparseVectorBuilder","entity commander boundary","PushValue","command collaborator"
"SparseVectorBuilder","entity commander boundary","Build","property non-void-command collaborator"
"SimpleDenseCoding","data-provider","Size","property"
"SimpleDenseCoding","data-provider","map","wrapper"
"SimpleDenseCoding","data-provider","SimpleDenseCoding::SimpleDenseCoding","constructor"
"SimpleDenseCoding","data-provider","SimpleDenseCoding::SimpleDenseCoding","copy-constructor"
"SimpleDenseCoding","data-provider","SimpleDenseCoding::Get","get"
"SHA1","degenerate","SHA1::Calculate","controller stateless"
"SHA1","degenerate","SHA1::CalculateBase64","property non-void-command collaborator"
"SHA1","degenerate","SHA1::CalculateForString","controller stateless"
"SerializerJson","commander","SerializerJson","constructor"
"SerializerJson","commander","~SerializerJson","destructor"
"SerializerJson","commander","ToJsonObjectOrValue","controller stateless"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","command"
"SerializerJson","commander","operator()","controller"
"SerializerJson","commander","operator()","wrapper stateless"
"HeaderSizeOfVisitor","small-class","operator()","set"
"HeaderSizeOfVisitor","small-class","operator()","controller"
"SubReaderWrapper","data-provider","SubReaderWrapper","constructor"
"SubReaderWrapper","data-provider","SubReaderWrapper","constructor"
"SubReaderWrapper","data-provider","Size","get"
"SubReaderWrapper","data-provider","Read","unclassified"
"SubReaderWrapper","data-provider","SubReader","property"
"WriterStreamBuf","unclassified","WriterStreamBuf","constructor"
"WriterStreamBuf","unclassified","WriterStreamBuf::xsputn","property non-void-command collaborator"
"WriterStreamBuf","unclassified","WriterStreamBuf::overflow","property non-void-command collaborator"
"WriterStreamBuf","unclassified","WriterStreamBuf::sync","property controller"
"ReaderCacheStats","degenerate small-class","GetStatsStr","incidental"
"ReaderSource","unclassified","ReaderSource","constructor"
"ReaderSource","unclassified","Read","set"
"ReaderSource","unclassified","Skip","set"
"ReaderSource","unclassified","Pos","get"
"ReaderSource","unclassified","Size","property"
"ReaderSource","unclassified","SubReader","property non-void-command collaborator"
"ReaderSource","unclassified","SubReader","property non-void-command collaborator"
"ReaderSource","unclassified","CreateSubReader","property non-void-command collaborator"
"ReaderSource","unclassified","CreateSubReader","property non-void-command collaborator"
"ReaderSource","unclassified","AssertPosition","predicate"
"NonOwningReaderSource","unclassified","NonOwningReaderSource","constructor"
"NonOwningReaderSource","unclassified","NonOwningReaderSource","constructor"
"NonOwningReaderSource","unclassified","Read","command"
"NonOwningReaderSource","unclassified","Skip","set"
"NonOwningReaderSource","unclassified","Pos","get"
"NonOwningReaderSource","unclassified","Size","property"
"NonOwningReaderSource","unclassified","SetPosition","set"
"NonOwningReaderSource","unclassified","CheckPosition","wrapper"
"ModelReaderPtr","data-provider small-class","ModelReaderPtr","constructor"
"ModelReaderPtr","data-provider small-class","SubReader","property"
"ModelReaderPtr","data-provider small-class","GetName","property"
"MemReaderTemplate","data-provider","MemReaderTemplate","constructor"
"MemReaderTemplate","data-provider","MemReaderTemplate","constructor"
"MemReaderTemplate","data-provider","Size","get"
"MemReaderTemplate","data-provider","Read","unclassified"
"MemReaderTemplate","data-provider","SubReader","property"
"MemReaderTemplate","data-provider","CreateSubReader","property collaborator"
"MemReaderTemplate","data-provider","GoodPosAndSize","predicate"
"MemReaderTemplate","data-provider","AssertPosAndSize","unclassified"
"MoveToFront","small-class","operator[]","get"
"MoveToFront","small-class","MoveToFront::MoveToFront","constructor"
"MoveToFront","small-class","MoveToFront::Transform","property non-void-command"
"MapUint32ToValueBuilder","commander boundary small-class","Put","command collaborator"
"MapUint32ToValueBuilder","commander boundary small-class","Freeze","collaborator"
"XmlParser","commander boundary","XmlParser","constructor"
"XmlParser","commander boundary","GetBuffer","property command collaborator"
"XmlParser","commander boundary","ParseBuffer","property non-void-command collaborator"
"XmlParser","commander boundary","OnPostCreate","command"
"XmlParser","commander boundary","OnStartElement","command collaborator"
"XmlParser","commander boundary","OnEndElement","command collaborator"
"XmlParser","commander boundary","OnCharacterData","command"
"XmlParser","commander boundary","GetErrorMessage","property non-void-command collaborator"
"XmlParser","commander boundary","CheckCharData","command"
"FileData","unclassified","GetName","get"
"FileData","unclassified","FileData::FileData","constructor"
"FileData","unclassified","FileData::~FileData","destructor"
"FileData","unclassified","FileData::GetErrorProlog","property controller"
"FileData","unclassified","FileData::Size","property"
"FileData","unclassified","FileData::Read","command"
"FileData","unclassified","FileData::Pos","property"
"FileData","unclassified","FileData::Seek","command"
"FileData","unclassified","FileData::Write","command"
"FileData","unclassified","FileData::Flush","command"
"FileData","unclassified","FileData::Truncate","command"
"HuffmanCoder","boundary","Init","command collaborator"
"HuffmanCoder","boundary","WriteEncoding","command collaborator"
"HuffmanCoder","boundary","ReadEncoding","command collaborator"
"HuffmanCoder","boundary","EncodeAndWrite","property collaborator"
"HuffmanCoder","boundary","EncodeAndWrite","property collaborator"
"HuffmanCoder","boundary","EncodeAndWrite","property"
"HuffmanCoder","boundary","EncodeAndWrite","property collaborator"
"HuffmanCoder","boundary","ReadAndDecode","property collaborator"
"HuffmanCoder","boundary","ReadAndDecode","property collaborator"
"HuffmanCoder","boundary","EncodeAndWrite","property"
"HuffmanCoder","boundary","EncodeAndWriteImpl","property collaborator"
"HuffmanCoder","boundary","ReadAndDecode","property controller"
"HuffmanCoder","boundary","HuffmanCoder::~HuffmanCoder","destructor"
"HuffmanCoder","boundary","HuffmanCoder::Encode","predicate collaborator"
"HuffmanCoder","boundary","HuffmanCoder::Decode","predicate collaborator"
"HuffmanCoder","boundary","HuffmanCoder::BuildTables","command collaborator"
"HuffmanCoder","boundary","HuffmanCoder::Clear","command"
"HuffmanCoder","boundary","HuffmanCoder::DeleteHuffmanTree","command collaborator"
"HuffmanCoder","boundary","HuffmanCoder::BuildHuffmanTree","set collaborator"
"HuffmanCoder","boundary","HuffmanCoder::SetDepths","void-accessor command"
"edge_less_p0","boundary degenerate","operator()","collaborator incidental"
"edge_less_p0","boundary degenerate","operator()","incidental"
"edge_less_p0","boundary degenerate","operator()","collaborator incidental"
"FixedBitsDDVector","data-provider boundary small-class","FindInVector","property collaborator"
"FixedBitsDDVector","data-provider boundary small-class","Get","predicate collaborator"
"FilesMappingContainer","boundary","GetName","get"
"FilesMappingContainer","boundary","FilesMappingContainer::FilesMappingContainer","constructor"
"FilesMappingContainer","boundary","FilesMappingContainer::~FilesMappingContainer","destructor"
"FilesMappingContainer","boundary","FilesMappingContainer::Open","command collaborator"
"FilesMappingContainer","boundary","FilesMappingContainer::Close","command"
"FilesMappingContainer","boundary","FilesMappingContainer::Map","property collaborator"
"FilesMappingContainer","boundary","FilesMappingContainer::GetReader","property collaborator"
"MappedFile","unclassified","~MappedFile","destructor"
"MappedFile","unclassified","MappedFile::Open","command"
"MappedFile","unclassified","MappedFile::Close","command"
"MappedFile","unclassified","MappedFile::Map","property wrapper"
"FilesContainerBase","boundary","IsExist","predicate collaborator"
"FilesContainerBase","boundary","ForEachTagInfo","collaborator"
"FilesContainerBase","boundary","FilesContainerBase::ReadInfo","controller"
"FilesContainerBase","boundary","FilesContainerBase::GetInfo","property collaborator"
"FileWriter","unclassified","FileWriter::FileWriter","copy-constructor"
"FileWriter","unclassified","FileWriter::~FileWriter","destructor"
