Class Name,Class Stereotype,Method Name,Method Stereotype
"Country","controller small-class","GetPreferredDisplayName","property controller"
"Coordinate","factory controller","Coordinate","constructor"
"Coordinate","factory controller","ToUV","property factory collaborator"
"Coordinate","factory controller","ToVector2","property factory collaborator"
"Coordinate","factory controller","ConvertToDegrees","property factory collaborator"
"Coordinate","factory controller","ToString","incidental"
"ValueWheel","commander","Start","command"
"ValueWheel","commander","Update","command"
"ValueWheel","commander","SetActiveIndex","set"
"ValueWheel","commander","MoveIndex","wrapper"
"ValueWheel","commander","SetPossibleValues","command"
"ValueWheel","commander","UpdateDisplayValue","command"
"ValueWheel","commander","EditorOnlyUpdate","command"
"TabGroup","commander","Start","command"
"TabGroup","commander","ShowTab","set"
"TabGroup","commander","OnValidate","command"
"CustomButtonEditor","commander","OnInspectorGUI","command"
"CustomButtonEditor","commander","DrawProperty","wrapper stateless"
"CustomButtonEditor","commander","OnEnable","command"
"CustomButton","commander boundary","SetLabel","set"
"CustomButton","commander boundary","OnPointerEnter","command collaborator"
"CustomButton","commander boundary","OnPointerExit","command collaborator"
"StatsMenu","commander","Awake","command"
"StatsMenu","commander","SwitchToEndlessMode","command"
"StatsMenu","commander","Update","empty"
"StatsMenu","commander","OnMenuOpened","command"
"StatsMenu","commander","Refresh","command"
"StatsMenu","commander","ResultInfoString","wrapper stateless"
"StatsMenu","commander","DeliveryResultString","property non-void-command"
"StatsMenu","commander","SetColour","wrapper stateless"
"StatsMenu","commander","MakeBold","incidental"
"StatsMenu","commander","CreateString","incidental"
"StatsMenu","commander","FormatExtraInfo","property wrapper"
"StatsMenu","commander","AddRichTextToString","wrapper stateless"
"StatsMenu","commander","AddSpace","command"
"StatsMenu","commander","Add","command"
"SettingsMenu","commander","Awake","command"
"SettingsMenu","commander","Start","command"
"SettingsMenu","commander","AddListeners","command"
"SettingsMenu","commander","OnLanguageChanged","command"
"SettingsMenu","commander","SetUIFromSettings","command collaborator"
"SettingsMenu","commander","GetSettingsFromUI","non-void-command factory collaborator"
"SettingsMenu","commander","ApplyCurrentSettings","command collaborator"
"SettingsMenu","commander","ApplySettings","command collaborator"
"SettingsMenu","commander","InitLanguageUI","command"
"SettingsMenu","commander","SetUpScreen","wrapper stateless"
"SettingsMenu","commander","InitResolutionSettings","command collaborator"
"SettingsMenu","commander","GetCurrentResolutionOptions","get wrapper"
"SettingsMenu","commander","SetResolutionOptions","command"
"SettingsMenu","commander","OnFullscreenChanged","wrapper stateless"
"SettingsMenu","commander","IsSupportedAspectRatio","predicate non-void-command collaborator"
"SettingsMenu","commander","IsSupportedAspectRatio","predicate collaborator"
"SettingsMenu","commander","OnMenuOpened","set"
"SettingsMenu","commander","OnMenuClosed","command"
"SettingsMenu","commander","UpdateAudioVolume","command"
"SettingsMenu","commander","UpdateAudioVolume","command"
"SettingsMenu","commander","CalculateVolumeDB","wrapper stateless"
"SettingsMenu","commander","OnValidate","command"
"PauseMenu","commander","Start","command"
"PauseMenu","commander","TogglePauseMenu","command"
"PauseMenu","commander","OnMenuOpened","command"
"PauseMenu","commander","OnMenuClosed","command"
"MenuGlobe","commander lazy-class small-class","Start","empty"
"MenuGlobe","commander lazy-class small-class","Update","set"
"MapMenu","boundary data-class small-class","ToggleActive","get non-void-command collaborator"
"StringLocalizer","commander","Start","command"
"StringLocalizer","commander","Localize","command collaborator"
"StringLocalizer","commander","OnValidate","set"
"LocalizedStringGroup","empty","LocalizedStringGroup","constructor"
"LocalizationUpdater","small-class","Run","command"
"LocalizationUpdater","small-class","UpdateLocalization","predicate wrapper"
"Language","controller small-class","Load","property controller"
"PlayerInputHandler","commander","Start","command"
