Class Name,Class Stereotype,Method Name,Method Stereotype
"TabsTests","degenerate small-class","CreateTabs","controller stateless"
"TabsTests","degenerate small-class","Should_render_the_all_panes_when_ForceRender_is_true","wrapper stateless"
"ColTests","pure-controller degenerate","Render_with_defaults","controller stateless"
"ColTests","pure-controller degenerate","Render_with_all_options","controller stateless"
"ColTests","pure-controller degenerate","Render_with_column_int_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_column_string_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_column_span_and_xs_column_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_all_xs_options","controller stateless"
"ColTests","pure-controller degenerate","Render_with_xs_column_int_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_xs_column_embedded_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_sm_column_int_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_md_column_int_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_lg_column_int_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_xl_column_int_span","controller stateless"
"ColTests","pure-controller degenerate","Render_with_xxl_column_int_span","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderBasicProperly","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderTypesProperly","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderCustomStyleOnDiv","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderMark","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderDelete","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderUnderline","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderCode","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderKeyboard","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderStrong","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderDisabled","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldRenderCopyIconWhenCopyable","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldCopyElementByDefault_WhenCopyIconLinkClicked","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldCopyTextWhenCopyConfigSet_WhenCopyIconLinkClicked","controller stateless"
"ParagraphTests","pure-controller degenerate","ItShouldCallCopyConfigOnCopy_WhenCopyIconLinkClicked","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderBasicProperly","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderTypesProperly","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderCustomStyle","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderMark","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderDelete","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderUnderline","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderCode","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderKeyboard","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderStrong","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderDisabled","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldRenderCopyIconWhenCopyable","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldCopyElementByDefault_WhenCopyIconLinkClicked","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldCopyTextWhenCopyConfigSet_WhenCopyIconLinkClicked","controller stateless"
"LinkTests","pure-controller degenerate","ItShouldCallCopyConfigOnCopy_WhenCopyIconLinkClicked","controller stateless"
"SliderTests","degenerate small-class","ItShouldRenderAriaPropertiesWithCorrectValues","controller stateless"
"SliderTests","degenerate small-class","ItShouldThrowWhenNeitherStepOrMarksAreGiven","wrapper stateless"
"RangePickerDefaultsTests","boundary small-class","ProcessDefaults_ShouldEvaluateToExpected_WhenTypeIsNullableArray","wrapper"
"StyleHelperTests","boundary degenerate small-class","ToCssPixel_String","wrapper stateless"
"StyleHelperTests","boundary degenerate small-class","ToCssPixel_Int32","wrapper stateless"
"ClassMapperTests","unclassified","Add","command collaborator"
"ClassMapperTests","unclassified","AddIf","controller stateless"
"ClassMapperTests","unclassified","Clear","command collaborator"
"FormatterTests","boundary degenerate small-class","Format_values<T>","wrapper stateless"
"BreadcrumbTests","pure-controller degenerate small-class","ItShouldRenderWrapperProperly","controller stateless"
"BreadcrumbTests","pure-controller degenerate small-class","ItShouldRenderChildContent","controller stateless"
"BreadcrumbItemTests","pure-controller degenerate","ItShouldRenderLinkWhenHrefGiven","controller stateless"
"BreadcrumbItemTests","pure-controller degenerate","ItShouldNotRenderLInkWhenHrefNotGiven","controller stateless"
"BreadcrumbItemTests","pure-controller degenerate","ItemShouldGetBreadcrumbSeparatorAndRenderProperly","controller stateless"
"BreadcrumbItemTests","pure-controller degenerate","ItShouldCallOnClickWithItemReferenceWhenProvidedAndClicked","controller stateless"
"BreadcrumbItemTests","pure-controller degenerate","ItShouldRenderDropdownWhenOverlayProvided","controller stateless"
"AvatarTests","boundary degenerate small-class","ItShouldSetSizeProperly","wrapper stateless"
"AvatarGroupTests","pure-controller degenerate","ItShouldRenderAvatarChildCntent","controller stateless"
"AvatarGroupTests","pure-controller degenerate","ItShouldRenderOverflowAvatarsProperly","controller stateless"
"AvatarGroupTests","pure-controller degenerate","ItShouldWrapChildContentInDiv","controller stateless"
"TestDomEventService","data-provider boundary small-class","TestDomEventService","constructor"
"TestDomEventService","data-provider boundary small-class","CreateDomEventListerner","property collaborator"
"SimpleStringLocalizerOptions","boundary degenerate small-class","GetResource","collaborator incidental"
"LocalizationService","commander boundary small-class","SetLanguage","command collaborator"
"CSSParser","commander","CSSParser","constructor"
"CSSParser","commander","CSSParser","constructor"
"CSSParser","commander","ReadCSSFile","command"
"CSSParser","commander","Read","command"
"CSSParser","commander","set","set"
"CSSParser","commander","get","set"
"MainLayout","commander boundary small-class","ChangePrevNextNav","non-void-command collaborator"
"MainFooter","commander boundary","OnInitializedAsync","set collaborator"
"MainFooter","commander boundary","ChangeColor","non-void-command collaborator"
"MainFooter","commander boundary","OnColorChanged","command"
"GithubButton","commander boundary data-class small-class","OnInitializedAsync","set collaborator"
"IconListService","controller","IconListService","constructor"
"IconListService","controller","GetIcons","get non-void-command collaborator"
"IconListService","controller","Icons","non-void-command factory collaborator"
"IconListService","controller","GetOtherItems","controller stateless"
"IconListService","controller","Search","non-void-command factory collaborator"
"App","empty","App","constructor"
"Index","commander","OnInitialized","command"
"Index","commander","OnInitializedAsync","non-void-command collaborator"
"Index","commander","HandleLanguageChanged","set collaborator"
"Index","commander","OnAfterRender","set"
"Index","commander","FetchData","non-void-command collaborator"
"Index","commander","Dispose","set"
"Components","commander boundary","OnInitialized","command"
"Components","commander boundary","OnLanguageChanged","set collaborator"
"Components","commander boundary","OnLocationChanged","set collaborator"
"Components","commander boundary","OnAfterRenderAsync","non-void-command collaborator"
"Components","commander boundary","HandleNavigate","non-void-command collaborator"
"ApplicationDbContextModelSnapshot","pure-controller degenerate small-class","BuildModel","controller stateless"
"AsyncLazy<T>","small-class","AsyncLazy","constructor"
"AsyncLazy<T>","small-class","AsyncLazy","constructor"
"AsyncLazy<T>","small-class","GetAwaiter","property non-void-command collaborator"
"AsyncLazy<T>","small-class","Start","unclassified"
"TableTests","degenerate","CreatePersonsTable","wrapper stateless"
"TableTests","degenerate","Renders_an_empty_table","controller stateless"
"TableTests","degenerate","Renders_a_table_with_two_rows","controller stateless"
"TableTests","degenerate","Can_render_after_changes_to_the_dataSource","command collaborator"
"ErrorModel","commander data-class small-class","ErrorModel","copy-constructor"
"ErrorModel","commander data-class small-class","OnGet","set"
"ErrorModel","commander data-class small-class","ErrorModel","copy-constructor"
"ErrorModel","commander data-class small-class","OnGet","set"
"ShellProcessFactory","degenerate small-class","Create","factory wrapper stateless"
"ShellProcessFactory","degenerate small-class","Release","controller stateless"
"Program","small-class","Program","constructor"
"Program","small-class","Run","property non-void-command collaborator"
"Program","small-class","ConfigureServices","controller stateless"
"CustomValidationAttribute","data-provider boundary small-class","CustomValidationAttribute","constructor"
"CustomValidationAttribute","data-provider boundary small-class","FormatErrorMessage","property wrapper"
"CustomValidationAttribute","data-provider boundary small-class","IsValid","predicate collaborator"
"CommandLineApplicationFactory","entity factory controller small-class","CommandLineApplicationFactory","constructor"
"CommandLineApplicationFactory","entity factory controller small-class","Create","property non-void-command factory collaborator"
"GenerateMenuJsonCommand","unclassified","Execute","void-accessor command collaborator"
"GenerateMenuJsonCommand","unclassified","GenerateFiles","command collaborator"
"GenerateMenuJsonCommand","unclassified","GetSubMenuList","property controller"
"GenerateDocsToHtmlCommand","small-class","Execute","void-accessor command collaborator"
"GenerateDocsToHtmlCommand","small-class","GenerateFiles","controller stateless"
"RibbonTests","pure-controller degenerate","TestRibbonEmpty","controller stateless"
"RibbonTests","pure-controller degenerate","TestRibbonPlacement","controller stateless"
"RibbonTests","pure-controller degenerate","TestRibbonPresetColor","controller stateless"
"RibbonTests","pure-controller degenerate","TestRibbonCustomColor","controller stateless"
"RibbonTests","pure-controller degenerate","TestRibbonText","controller stateless"
"RibbonTests","pure-controller degenerate","TestRibbonRenderFragment","controller stateless"
"GenerateDemoJsonCommand","small-class","Execute","void-accessor command collaborator"
"GenerateDemoJsonCommand","small-class","GenerateFiles","command"
"NavMenu","commander boundary degenerate","OnInitializedAsync","non-void-command collaborator"
"NavMenu","commander boundary degenerate","OnLanguageChanged","wrapper stateless"
"NavMenu","commander boundary degenerate","OnLocationChanged","wrapper stateless"
"NavMenu","commander boundary degenerate","Dispose","incidental"
"Upload","commander boundary","OnInitialized","command collaborator"
"Upload","commander boundary","HandleDrag","set collaborator"
"Upload","commander boundary","RemoveFile","non-void-command collaborator"
"Upload","commander boundary","PreviewFile","non-void-command collaborator"
"Upload","commander boundary","DownloadFile","non-void-command collaborator"
"CssStyleBuilderTests","commander boundary small-class","AddStyle","command collaborator"
"TreeNodeSwitcher<TItem>","commander","SetClassMap","command"
"TreeNodeSwitcher<TItem>","commander","OnInitialized","command"
"TreeNodeSwitcher<TItem>","commander","OnClick","non-void-command collaborator"
"TreeNode<TItem>","commander boundary","AddNode","void-accessor command collaborator"
"TreeNode<TItem>","commander boundary","FindFirstOrDefaultNode","property controller"
"TreeNode<TItem>","commander boundary","GetParentNodes","get collaborator"
"TreeNode<TItem>","commander boundary","GetPreviousNode","property non-void-command collaborator"
"TreeNode<TItem>","commander boundary","GetNextNode","property non-void-command collaborator"
"TreeNode<TItem>","commander boundary","TreeNode","constructor"
"TreeNode<TItem>","commander boundary","SetSelected","command"
"TreeNode<TItem>","commander boundary","DoSelect","command"
"TreeNode<TItem>","commander boundary","SetTargetBottom","set"
"TreeNode<TItem>","commander boundary","SetParentTargetContainer","set"
"TreeNode<TItem>","commander boundary","GetParentChildNodes","property collaborator"
"TreeNode<TItem>","commander boundary","RemoveNode","command"
"TreeNode<TItem>","commander boundary","SetTreeNodeClassMapper","command"
"TreeNode<TItem>","commander boundary","Expand","non-void-command collaborator"
"TreeNode<TItem>","commander boundary","DoExpand","set collaborator"
"TreeNode<TItem>","commander boundary","ExpandAll","non-void-command collaborator"
"TreeNode<TItem>","commander boundary","CollapseAll","non-void-command collaborator"
"TreeNode<TItem>","commander boundary","SwitchAllNodes","non-void-command collaborator"
"TreeNode<TItem>","commander boundary","OnSwitcherClick","command collaborator"
"TreeNode<TItem>","commander boundary","SetLoading","set"
"TreeNode<TItem>","commander boundary","OpenPropagation","command"
"TreeNode<TItem>","commander boundary","OnCheckBoxClick","command collaborator"
"TreeNode<TItem>","commander boundary","SetChecked","command"
"TreeNode<TItem>","commander boundary","DoCheck","predicate non-void-command"
"TreeNode<TItem>","commander boundary","SetChildChecked","get non-void-command collaborator"
"TreeNode<TItem>","commander boundary","UpdateCheckState","command collaborator"
"TreeNode<TItem>","commander boundary","NotifyCheckedChanged","command"
"TreeNode<TItem>","commander boundary","GetParentChildDataItems","property non-void-command collaborator"
"TreeNode<TItem>","commander boundary","AddChildNode","wrapper stateless"
"TreeNode<TItem>","commander boundary","AddNextNode","command collaborator"
"TreeNode<TItem>","commander boundary","AddPreviousNode","command collaborator"
"TreeNode<TItem>","commander boundary","Remove","command collaborator"
"TreeNode<TItem>","commander boundary","MoveInto","command collaborator"
"TreeNode<TItem>","commander boundary","MoveUp","command collaborator"
"TreeNode<TItem>","commander boundary","MoveDown","command collaborator"
"TreeNode<TItem>","commander boundary","Downgrade","command collaborator"
"TreeNode<TItem>","commander boundary","Upgrade","command collaborator"
"TreeNode<TItem>","commander boundary","AddNodeAndSelect","command collaborator"
"TreeNode<TItem>","commander boundary","DragMoveInto","void-accessor command collaborator"
"TreeNode<TItem>","commander boundary","DragMoveDown","command collaborator"
"TreeNode<TItem>","commander boundary","SetParametersAsync","non-void-command collaborator"
"TreeNode<TItem>","commander boundary","OnInitialized","command collaborator"
"TreeNode<TItem>","commander boundary","get","get property non-void-command"
"TreeNode<TItem>","commander boundary","set","set"
"TreeNode<TItem>","commander boundary","get","predicate"
"TreeNode<TItem>","commander boundary","set","set"
"TreeNode<TItem>","commander boundary","get","get"
