Class Name,Class Stereotype,Method Name,Method Stereotype
"SampleIOPlugin","boundary degenerate","SampleIOPlugin::open","wrapper stateless"
"SampleIOPlugin","boundary degenerate","SampleIOPlugin::save","controller stateless"
"SampleIOPlugin","boundary degenerate","SampleIOPlugin::importFormats","wrapper stateless"
"SampleIOPlugin","boundary degenerate","SampleIOPlugin::exportFormats","wrapper stateless"
"SampleIOPlugin","boundary degenerate","SampleIOPlugin::GetExportMaskCapability","incidental"
"SampleFilterDocPlugin","degenerate","SampleFilterDocPlugin::SampleFilterDocPlugin","constructor"
"SampleFilterDocPlugin","degenerate","SampleFilterDocPlugin::filterName","wrapper stateless"
"SampleFilterDocPlugin","degenerate","SampleFilterDocPlugin::filterInfo","wrapper stateless"
"SampleFilterDocPlugin","degenerate","SampleFilterDocPlugin::initParameterSet","controller stateless"
"SampleFilterDocPlugin","degenerate","SampleFilterDocPlugin::applyFilter","controller stateless"
"SampleFilterDocPlugin","degenerate","SampleFilterDocPlugin::getClass","wrapper stateless"
"SampleXMLFilterPlugin","pure-controller degenerate small-class","SampleXMLFilterPlugin::SampleXMLFilterPlugin","constructor"
"SampleXMLFilterPlugin","pure-controller degenerate small-class","SampleXMLFilterPlugin::applyFilter","controller stateless"
"SamplePCLFilterPlugin","boundary degenerate","pluginName","collaborator incidental"
"SamplePCLFilterPlugin","boundary degenerate","SamplePCLFilterPlugin::SamplePCLFilterPlugin","constructor"
"SamplePCLFilterPlugin","boundary degenerate","SamplePCLFilterPlugin::filterName","wrapper stateless"
"SamplePCLFilterPlugin","boundary degenerate","SamplePCLFilterPlugin::filterInfo","wrapper stateless"
"SamplePCLFilterPlugin","boundary degenerate","SamplePCLFilterPlugin::getClass","wrapper stateless"
"SamplePCLFilterPlugin","boundary degenerate","SamplePCLFilterPlugin::initParameterSet","wrapper stateless"
"SamplePCLFilterPlugin","boundary degenerate","SamplePCLFilterPlugin::applyFilter","controller stateless"
"SplatRendererPlugin","lazy-class","actions","get non-void-command collaborator"
"SplatRendererPlugin","lazy-class","isSupported","get"
"SplatRendererPlugin","lazy-class","actions","get non-void-command collaborator"
"SplatRendererPlugin","lazy-class","isSupported","controller stateless"
"SplatRendererPlugin","lazy-class","SplatRendererPlugin::SplatRendererPlugin","constructor"
"SplatRendererPlugin","lazy-class","SplatRendererPlugin::initActionList","unclassified"
"SplatRendererPlugin","lazy-class","SplatRendererPlugin::Init","controller stateless"
"SplatRendererPlugin","lazy-class","SplatRendererPlugin::Render","controller stateless"
"SplatRendererPlugin","lazy-class","SplatRendererPlugin::Finalize","controller stateless"
"RmShaderDialog","commander","RmShaderDialog::RmShaderDialog","constructor"
"RmShaderDialog","commander","RmShaderDialog::~RmShaderDialog","destructor"
"RmShaderDialog","commander","RmShaderDialog::fillDialogWithEffect","command"
"RmShaderDialog","commander","RmShaderDialog::fillTabsWithPass","command collaborator"
