Class Name,Class Stereotype,Method Name,Method Stereotype
"EncoderTest","commander small-class","SetUp","command"
"EncoderTest","commander small-class","TearDown","command"
"LoggerInitTest","commander small-class","SetUp","command"
"LoggerInitTest","commander small-class","TearDown","command"
"server_t","boundary","init","property non-void-command"
"server_t","boundary","load_null","property non-void-command collaborator"
"server_t","boundary","unload_null","property non-void-command collaborator"
"server_t","boundary","sink_info","property non-void-command collaborator"
"server_t","boundary","get_default_sink_name","property controller"
"server_t","boundary","get_monitor_name","property controller"
"server_t","boundary","microphone","property non-void-command collaborator"
"server_t","boundary","set_sink","property non-void-command collaborator"
"server_t","boundary","~server_t","destructor"
"av_pixel_buf_t","data-provider boundary small-class","av_pixel_buf_t","constructor"
"av_pixel_buf_t","data-provider boundary small-class","data","property wrapper"
"av_pixel_buf_t","data-provider boundary small-class","~av_pixel_buf_t","destructor"
"av_sample_buf_t","empty","av_sample_buf_t","constructor"
"av_sample_buf_t","empty","~av_sample_buf_t","destructor"
"shm_img_t","empty","~shm_img_t","destructor"
"display_wgc_vram_t","entity boundary","display_wgc_vram_t::snapshot","property non-void-command collaborator"
"display_wgc_vram_t","entity boundary","display_wgc_vram_t::release_snapshot","property non-void-command collaborator"
"display_wgc_vram_t","entity boundary","display_wgc_vram_t::init","property non-void-command"
"shm_data_t","empty","shm_data_t","constructor"
"shm_data_t","empty","shm_data_t","constructor"
"shm_data_t","empty","shm_data_t","copy-constructor"
"shm_data_t","empty","~shm_data_t","destructor"
"mdns_registration_t","empty","mdns_registration_t","constructor"
"mdns_registration_t","empty","~mdns_registration_t","destructor"
"rtsp_server_t","entity commander boundary","~rtsp_server_t","destructor"
"rtsp_server_t","entity commander boundary","bind","property non-void-command collaborator"
"rtsp_server_t","entity commander boundary","iterate","command collaborator"
"rtsp_server_t","entity commander boundary","handle_msg","command collaborator"
"rtsp_server_t","entity commander boundary","handle_accept","command collaborator"
"rtsp_server_t","entity commander boundary","map","command collaborator"
"rtsp_server_t","entity commander boundary","session_raise","command collaborator"
"rtsp_server_t","entity commander boundary","session_clear","command collaborator"
"rtsp_server_t","entity commander boundary","session_count","property"
"rtsp_server_t","entity commander boundary","clear","command collaborator"
"rtsp_server_t","entity commander boundary","clear","set collaborator"
"rtsp_server_t","entity commander boundary","accept","property non-void-command collaborator"
"frame_t","commander boundary data-class small-class","frame_t::destroy","set collaborator"
"frame_t","commander boundary data-class small-class","frame_t::frame_t","constructor"
"round_robin_t","unclassified","round_robin_t","constructor"
"round_robin_t","unclassified","inc","set"
"round_robin_t","unclassified","dec","set"
"round_robin_t","unclassified","eq","predicate"
"round_robin_t","unclassified","get","property collaborator"
"interface_t","boundary","operator[]","get collaborator"
"interface_t","boundary","interface_t::interface_t","constructor"
"interface_t","boundary","interface_t::listen","wrapper"
"interface_t","boundary","interface_t::add_interface","command"
