Class Name,Class Stereotype,Method Name,Method Stereotype
"MqttClientStatus","small-class","MqttClientStatus","constructor",
"MqttClientStatus","small-class","DisconnectAsync","property non-void-command collaborator",
"MqttClientStatus","small-class","ResetStatistics","command",
"MqttServerTlsTcpEndpointOptions","empty","MqttServerTlsTcpEndpointOptions","constructor",
"MqttServerTcpEndpointOptions","empty","MqttServerTcpEndpointOptions","constructor",
"MqttRetainedMessageMatch","empty","MqttRetainedMessageMatch","constructor",
"MqttSubscription","empty","MqttSubscription","constructor",
"MqttSessionsStorage","entity boundary","Clear","command",
"MqttSessionsStorage","entity boundary","Dispose","command collaborator",
"MqttSessionsStorage","entity boundary","ReadAllSessions","property non-void-command factory collaborator",
"MqttSessionsStorage","entity boundary","TryGetSession","predicate non-void-command collaborator",
"MqttSessionsStorage","entity boundary","TryRemoveSession","predicate non-void-command collaborator",
"MqttSessionsStorage","entity boundary","UpdateSession","set collaborator",
"MqttServerKeepAliveMonitor","commander boundary","MqttServerKeepAliveMonitor","constructor",
"MqttServerKeepAliveMonitor","commander boundary","Start","command collaborator",
"MqttServerKeepAliveMonitor","commander boundary","DoWork","command collaborator",
"MqttServerKeepAliveMonitor","commander boundary","TryProcessClient","command collaborator",
"MqttServerKeepAliveMonitor","commander boundary","TryProcessClients","command collaborator",
"MqttRetainedMessagesManager","entity boundary","MqttRetainedMessagesManager","constructor",
"MqttRetainedMessagesManager","entity boundary","Start","collaborator",
"MqttRetainedMessagesManager","entity boundary","UpdateMessage","collaborator",
"MqttRetainedMessagesManager","entity boundary","GetMessages","property wrapper",
"MqttRetainedMessagesManager","entity boundary","GetMessage","property wrapper",
"MqttRetainedMessagesManager","entity boundary","ClearMessages","non-void-command collaborator",
"MqttClientSubscriptionsManager","entity commander boundary","MqttClientSubscriptionsManager","constructor",
"MqttClientSubscriptionsManager","entity commander boundary","CheckSubscriptions","property non-void-command factory collaborator",
"MqttClientSubscriptionsManager","entity commander boundary","Dispose","command",
"MqttClientSubscriptionsManager","entity commander boundary","Subscribe","non-void-command collaborator",
"MqttClientStatistics","commander boundary small-class","MqttClientStatistics","constructor",
"MqttClientStatistics","commander boundary small-class","HandleReceivedPacket","command collaborator",
"MqttClientStatistics","commander boundary small-class","HandleSentPacket","set collaborator",
"QueueMessageOverwrittenEventArgs","empty","QueueMessageOverwrittenEventArgs","constructor",
"InterceptingUnsubscriptionEventArgs","empty","InterceptingUnsubscriptionEventArgs","constructor",
"InterceptingPublishEventArgs","empty","InterceptingPublishEventArgs","constructor",
"ClientUnsubscribedTopicEventArgs","empty","ClientUnsubscribedTopicEventArgs","constructor",
"ClientDisconnectedEventArgs","empty","ClientDisconnectedEventArgs","constructor",
"ClientAcknowledgedPublishPacketEventArgs","empty","ClientAcknowledgedPublishPacketEventArgs","constructor",
"ApplicationMessageNotConsumedEventArgs","empty","ApplicationMessageNotConsumedEventArgs","constructor",
"ApplicationMessageEnqueuedEventArgs","empty","ApplicationMessageEnqueuedEventArgs","constructor",
"MqttTopicFilter","degenerate small-class","ToString","incidental",
"MqttSubscribePacket","entity boundary small-class","ToString","property non-void-command collaborator",
"MqttPubRecPacket","degenerate small-class","ToString","incidental",
"MqttPubAckPacket","degenerate small-class","ToString","incidental",
"MqttPingReqPacket","degenerate small-class","ToString","incidental",
"MqttDisconnectPacket","degenerate small-class","ToString","incidental",
"MqttConnAckPacket","degenerate small-class","ToString","incidental",
"MqttPacketDispatcher","entity commander boundary","AddAwaitable<TResponsePacket>","property non-void-command factory collaborator",
"MqttPacketDispatcher","entity commander boundary","CancelAll","command collaborator",
"MqttPacketDispatcher","entity commander boundary","Dispose","command",
"MqttPacketDispatcher","entity commander boundary","Dispose","set collaborator",
"MqttPacketDispatcher","entity commander boundary","FailAll","command collaborator",
"MqttPacketDispatcher","entity commander boundary","RemoveAwaitable","command collaborator",
"MqttPacketDispatcher","entity commander boundary","TryDispatch","predicate non-void-command collaborator",
"MqttPacketDispatcher","entity commander boundary","ThrowIfDisposed","wrapper",
"MqttPacketAwaitable<TPacket>","commander boundary","MqttPacketAwaitable","constructor",
"MqttPacketAwaitable<TPacket>","commander boundary","WaitOneAsync","property non-void-command collaborator",
"MqttPacketAwaitable<TPacket>","commander boundary","Complete","command collaborator",
"MqttPacketAwaitable<TPacket>","commander boundary","Fail","command collaborator",
"MqttPacketAwaitable<TPacket>","commander boundary","Cancel","command",
"MqttPacketAwaitable<TPacket>","commander boundary","Dispose","command",
"MqttTopicFilterBuilder","unclassified","WithTopic","property set",
"MqttTopicFilterBuilder","unclassified","WithQualityOfServiceLevel","property set collaborator",
"MqttTopicFilterBuilder","unclassified","WithAtLeastOnceQoS","property set",
"MqttTopicFilterBuilder","unclassified","WithAtMostOnceQoS","property set",
"MqttTopicFilterBuilder","unclassified","WithExactlyOnceQoS","property set",
"MqttTopicFilterBuilder","unclassified","WithNoLocal","property set",
"MqttTopicFilterBuilder","unclassified","WithRetainAsPublished","property set",
"MqttTopicFilterBuilder","unclassified","WithRetainHandling","property set collaborator",
"MqttTopicFilterBuilder","unclassified","Build","property factory wrapper",
"MqttUnsubscribePacket","data-provider boundary small-class","ToString","property wrapper",
"MqttApplicationMessage","unclassified","get","get property set",
"MqttApplicationMessage","unclassified","set","non-void-command",
"MqttApplicationMessage","unclassified","set","non-void-command collaborator",
"LowLevelMqttClient","entity commander boundary","LowLevelMqttClient","constructor",
"LowLevelMqttClient","entity commander boundary","ConnectAsync","non-void-command collaborator",
"LowLevelMqttClient","entity commander boundary","DisconnectAsync","non-void-command collaborator",
"LowLevelMqttClient","entity commander boundary","Dispose","set",
"LowLevelMqttClient","entity commander boundary","ReceiveAsync","property non-void-command collaborator",
"LowLevelMqttClient","entity commander boundary","SendAsync","non-void-command collaborator",
"SessionDeletedEventArgs","empty","SessionDeletedEventArgs","constructor",
"MqttPacketBusItem","commander","MqttPacketBusItem","constructor",
"MqttPacketBusItem","commander","Cancel","command",
"MqttPacketBusItem","commander","Complete","command",
"MqttPacketBusItem","commander","Fail","command collaborator",
"MqttPacketBusItem","commander","WaitAsync","get collaborator",
"ClientConnectedEventArgs","empty","ClientConnectedEventArgs","constructor",
"Disposable","commander","ThrowIfDisposed","wrapper",
"Disposable","commander","Dispose","empty",
"Disposable","commander","Dispose","set",
"AsyncSignal","commander","Dispose","command",
"AsyncSignal","commander","Set","command",
"AsyncSignal","commander","Cleanup","set",
"AsyncSignal","commander","ThrowIfDisposed","wrapper",
"AsyncQueueDequeueResult<TItem>","empty","AsyncQueueDequeueResult","constructor",
"AsyncLock","commander small-class","AsyncLock","constructor",
"AsyncLock","commander small-class","Dispose","command",
"AsyncLock","commander small-class","Release","collaborator",
"AsyncEventInvocator<TEventArgs>","entity data-provider boundary","AsyncEventInvocator","constructor",
"AsyncEventInvocator<TEventArgs>","entity data-provider boundary","WrapsHandler","predicate collaborator",
"AsyncEventInvocator<TEventArgs>","entity data-provider boundary","WrapsHandler","predicate collaborator",
"AsyncEventInvocator<TEventArgs>","entity data-provider boundary","InvokeAsync","property non-void-command collaborator",
"AsyncEvent<TEventArgs>","commander boundary","AsyncEvent","constructor",
"AsyncEvent<TEventArgs>","commander boundary","AddHandler","command collaborator",
"AsyncEvent<TEventArgs>","commander boundary","AddHandler","command collaborator",
"AsyncEvent<TEventArgs>","commander boundary","InvokeAsync","controller",
"AsyncEvent<TEventArgs>","commander boundary","RemoveHandler","command collaborator",
"AsyncEvent<TEventArgs>","commander boundary","RemoveHandler","command collaborator",
"AsyncEvent<TEventArgs>","commander boundary","TryInvokeAsync","non-void-command collaborator",
"MqttTcpServerListener","entity commander boundary","MqttTcpServerListener","constructor",
"MqttTcpServerListener","entity commander boundary","Start","predicate non-void-command collaborator",
"MqttTcpServerListener","entity commander boundary","Dispose","command",
"MqttTcpServerListener","entity commander boundary","AcceptClientConnectionsAsync","non-void-command collaborator",
"MqttTcpServerListener","entity commander boundary","TryHandleClientConnectionAsync","non-void-command collaborator",
"MqttTcpChannel","boundary","MqttTcpChannel","constructor",
"MqttTcpChannel","boundary","MqttTcpChannel","constructor",
"MqttTcpChannel","boundary","ConnectAsync","non-void-command collaborator",
"MqttTcpChannel","boundary","DisconnectAsync","property non-void-command collaborator",
"MqttTcpChannel","boundary","ReadAsync","property non-void-command collaborator",
"MqttTcpChannel","boundary","WriteAsync","property non-void-command collaborator",
"MqttTcpChannel","boundary","Dispose","command",
"MqttTcpChannel","boundary","ResolveIgnorableServerCertificateErrors","property factory controller",
"MqttTcpChannel","boundary","CreateStreams","command",
"MqttClientAdapterFactory","factory degenerate small-class","CreateClientAdapter","factory wrapper stateless",
"MqttV5PacketFormatter","entity boundary small-class","MqttV5PacketFormatter","constructor",
"MqttV5PacketFormatter","entity boundary small-class","Decode","property non-void-command collaborator",
"MqttV5PacketFormatter","entity boundary small-class","Encode","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","MqttV5PacketEncoder","constructor",
"MqttV5PacketEncoder","entity boundary","Encode","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodeAuthPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodeConnAckPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodeConnectPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodeDisconnectPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodePacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodePubAckPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodePubCompPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodePublishPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodePubRecPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodePubRelPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodeSubAckPacket","property non-void-command collaborator",
"MqttV5PacketEncoder","entity boundary","EncodeSubscribePacket","property non-void-command collaborator",
