Class Name,Class Stereotype,Method Name,Method Stereotype
"NetPackTest","pure-controller degenerate small-class","SetUp","controller stateless"
"PackTest","pure-controller degenerate small-class","SetUp","controller stateless"
"InvTest","pure-controller degenerate small-class","SetUp","controller stateless"
"RenderingData","boundary degenerate small-class","RenderingData","constructor"
"RenderingData","boundary degenerate small-class","type","collaborator incidental"
"GameTickData","boundary degenerate small-class","GameTickData","constructor"
"GameTickData","boundary degenerate small-class","type","collaborator incidental"
"SetNewAnimationData","boundary degenerate small-class","SetNewAnimationData","constructor"
"SetNewAnimationData","boundary degenerate small-class","type","collaborator incidental"
"StringOrView","lazy-class","StringOrView","constructor"
"StringOrView","lazy-class","StringOrView","constructor"
"StringOrView","lazy-class","StringOrView","constructor"
"StringOrView","lazy-class","operator=","get wrapper"
"StringOrView","lazy-class","operator=","get collaborator"
"StringOrView","lazy-class","empty","controller stateless"
"SplitByCharIterator","data-provider","operator*","get collaborator"
"SplitByCharIterator","data-provider","operator->","property collaborator"
"SplitByCharIterator","data-provider","operator++","get non-void-command"
"SplitByCharIterator","data-provider","operator++","property collaborator"
"SplitByCharIterator","data-provider","operator==","predicate"
"SplitByCharIterator","data-provider","operator!=","predicate"
"SplitByCharIterator","data-provider","SplitByCharIterator","constructor"
"StaticVector","entity data-provider boundary","StaticVector","constructor"
"StaticVector","entity data-provider boundary","begin","property collaborator"
"StaticVector","entity data-provider boundary","begin","property collaborator"
"StaticVector","entity data-provider boundary","end","property collaborator"
"StaticVector","entity data-provider boundary","end","property non-void-command collaborator"
"StaticVector","entity data-provider boundary","size","get"
"StaticVector","entity data-provider boundary","empty","predicate"
"StaticVector","entity data-provider boundary","back","get collaborator"
"StaticVector","entity data-provider boundary","back","get collaborator"
"StaticVector","entity data-provider boundary","emplace_back","property set collaborator"
"StaticVector","entity data-provider boundary","operator[]","get wrapper"
"StaticVector","entity data-provider boundary","operator[]","get wrapper"
"StaticVector","entity data-provider boundary","erase","set collaborator"
"StaticVector","entity data-provider boundary","clear","command"
"StaticVector","entity data-provider boundary","~StaticVector","destructor"
"SoundSample","unclassified","IsLoaded","predicate"
"SoundSample","unclassified","SetFinishCallback","command collaborator"
"SoundSample","unclassified","IsStreaming","predicate"
"SoundSample","unclassified","DuplicateFrom","property non-void-command"
"SoundSample","unclassified","PlayWithVolumeAndPan","predicate non-void-command"
"SoundSample","unclassified","Stop","command"
"SoundSample","unclassified","Mute","command"
"SoundSample","unclassified","Unmute","command"
"SoundSample","unclassified","SoundSample::Release","command"
"SoundSample","unclassified","SoundSample::IsPlaying","predicate non-void-command"
"SoundSample","unclassified","SoundSample::Play","predicate non-void-command"
"SoundSample","unclassified","SoundSample::SetChunkStream","property non-void-command collaborator"
"SoundSample","unclassified","SoundSample::SetChunk","property non-void-command collaborator"
"SoundSample","unclassified","SoundSample::SetVolume","command"
"SoundSample","unclassified","SoundSample::SetStereoPosition","command"
"SoundSample","unclassified","SoundSample::GetLength","property"
"SdlThread","boundary","SdlThread","constructor"
"SdlThread","boundary","SdlThread","constructor"
"SdlThread","boundary","joinable","predicate"
"SdlThread","boundary","get_id","property collaborator"
"SdlThread","boundary","join","command"
"SdlThread","boundary","SdlThread::ThreadTranslate","wrapper stateless"
"SdlThread","boundary","SdlThread::ThreadDeleter","wrapper stateless"
"SDLFreeDeleter","boundary degenerate small-class","operator()","wrapper stateless"
"SDLSurfaceDeleter","boundary degenerate small-class","operator()","wrapper stateless"
"SdlMutex","data-provider boundary","SdlMutex","constructor"
"SdlMutex","data-provider boundary","~SdlMutex","destructor"
"SdlMutex","data-provider boundary","lock","wrapper"
"SdlMutex","data-provider boundary","try_lock","predicate wrapper"
"SdlMutex","data-provider boundary","unlock","wrapper"
"SdlMutex","data-provider boundary","get","get collaborator"
"SDLTextureDeleter","boundary degenerate small-class","operator()","wrapper stateless"
"PointerOrValue","data-provider boundary","PointerOrValue","constructor"
"PointerOrValue","data-provider boundary","PointerOrValue","constructor"
"PointerOrValue","data-provider boundary","HoldsPointer","predicate"
"PointerOrValue","data-provider boundary","AsPointer","property collaborator"
"PointerOrValue","data-provider boundary","AsValue","property collaborator"
