Class Name,Class Stereotype,Method Name,Method Stereotype
"Copier","boundary small-class","Copier","constructor",
"Copier","boundary small-class","Copier","copy-constructor",
"Copier","boundary small-class","~Copier","destructor",
"Copier","boundary small-class","Verify","wrapper",
"TablePrinter","boundary lazy-class","TablePrinter","constructor",
"TablePrinter","boundary lazy-class","columnInfos","get collaborator",
"TablePrinter","boundary lazy-class","open","set collaborator",
"TablePrinter","boundary lazy-class","close","set",
"TablePrinter","boundary lazy-class","operator<<","collaborator incidental",
"TablePrinter","boundary lazy-class","operator<<","controller stateless",
"TablePrinter","boundary lazy-class","operator<<","incidental",
"Duration","data-provider","Duration","constructor",
"Duration","data-provider","value","get property collaborator",
"Duration","data-provider","unitsAsString","property collaborator",
"Duration","data-provider","operator<<","controller stateless",
"ConsoleAssertionPrinter","unclassified","ConsoleAssertionPrinter","constructor",
"ConsoleAssertionPrinter","unclassified","print","unclassified",
"ConsoleAssertionPrinter","unclassified","printResultType","unclassified",
"ConsoleAssertionPrinter","unclassified","printOriginalExpression","unclassified",
"ConsoleAssertionPrinter","unclassified","printReconstructedExpression","unclassified",
"ConsoleAssertionPrinter","unclassified","printMessage","collaborator",
"ConsoleAssertionPrinter","unclassified","printSourceInfo","unclassified",
"AssertionPrinter","commander","AssertionPrinter","constructor",
"AssertionPrinter","commander","print","command",
"AssertionPrinter","commander","printSourceInfo","unclassified",
"AssertionPrinter","commander","printResultType","collaborator",
"AssertionPrinter","commander","printIssue","unclassified",
"AssertionPrinter","commander","printExpressionWas","command",
"AssertionPrinter","commander","printOriginalExpression","unclassified",
"AssertionPrinter","commander","printReconstructedExpression","unclassified",
"AssertionPrinter","commander","printMessage","set",
"AssertionPrinter","commander","printRemainingMessages","command collaborator",
"GeneratorTracker","degenerate","GeneratorTracker","constructor",
"GeneratorTracker","degenerate","isGeneratorTracker","incidental",
"GeneratorTracker","degenerate","hasGenerator","property collaborator",
"GeneratorTracker","degenerate","close","controller stateless",
"CerrStream","data-provider lazy-class small-class","CerrStream","constructor",
"CerrStream","data-provider lazy-class small-class","stream","get collaborator",
"CerrStream","data-provider lazy-class small-class","isConsole","incidental",
"StreamBufImpl","small-class","StreamBufImpl","constructor",
"StreamBufImpl","small-class","~StreamBufImpl","destructor",
"StreamBufImpl","small-class","overflow","property non-void-command",
"StreamBufImpl","small-class","sync","wrapper stateless",
"NoColourImpl","degenerate small-class","NoColourImpl","constructor",
"NoColourImpl","degenerate small-class","use","empty",
"TestGroup","data-provider small-class","TestGroup","constructor",
"TestGroup","data-provider small-class","execute","property collaborator",
"TestGroup","data-provider small-class","hadUnmatchedTestSpecs","get",
"XmlReporter","commander boundary","XmlReporter::XmlReporter","constructor",
"XmlReporter","commander boundary","XmlReporter::getDescription","incidental",
"XmlReporter","commander boundary","XmlReporter::getStylesheetRef","wrapper stateless",
"XmlReporter","commander boundary","XmlReporter::writeSourceInfo","command collaborator",
"XmlReporter","commander boundary","XmlReporter::testRunStarting","command collaborator",
"XmlReporter","commander boundary","XmlReporter::testCaseStarting","command collaborator",
"XmlReporter","commander boundary","XmlReporter::sectionStarting","command collaborator",
"XmlReporter","commander boundary","XmlReporter::assertionStarting","empty",
"XmlReporter","commander boundary","XmlReporter::assertionEnded","command collaborator",
"XmlReporter","commander boundary","XmlReporter::sectionEnded","collaborator",
"XmlReporter","commander boundary","XmlReporter::testCaseEnded","command collaborator",
"XmlReporter","commander boundary","XmlReporter::testRunEnded","command collaborator",
"XmlReporter","commander boundary","XmlReporter::benchmarkPreparing","command collaborator",
"XmlReporter","commander boundary","XmlReporter::benchmarkStarting","command collaborator",
"XmlReporter","commander boundary","XmlReporter::benchmarkEnded","command collaborator",
"XmlReporter","commander boundary","XmlReporter::benchmarkFailed","command collaborator",
"XmlReporter","commander boundary","XmlReporter::listReporters","command collaborator",
"XmlReporter","commander boundary","XmlReporter::listListeners","command collaborator",
"XmlReporter","commander boundary","XmlReporter::listTests","command collaborator",
"XmlReporter","commander boundary","XmlReporter::listTags","command collaborator",
"SonarQubeReporter","commander boundary","SonarQubeReporter","constructor",
"SonarQubeReporter","commander boundary","testRunEndedCumulative","command",
"SonarQubeReporter","commander boundary","SonarQubeReporter::testRunStarting","command collaborator",
"SonarQubeReporter","commander boundary","SonarQubeReporter::writeRun","command collaborator",
"SonarQubeReporter","commander boundary","SonarQubeReporter::writeTestFile","command collaborator",
"SonarQubeReporter","commander boundary","SonarQubeReporter::writeTestCase","command collaborator",
"SonarQubeReporter","commander boundary","SonarQubeReporter::writeSection","command collaborator",
"SonarQubeReporter","commander boundary","SonarQubeReporter::writeAssertions","command collaborator",
"SonarQubeReporter","commander boundary","SonarQubeReporter::writeAssertion","command collaborator",
"MultiReporter","controller","MultiReporter::updatePreferences","command collaborator",
"MultiReporter","controller","MultiReporter::addListener","command collaborator",
"MultiReporter","controller","MultiReporter::addReporter","command collaborator",
"MultiReporter","controller","MultiReporter::noMatchingTestCases","controller",
"MultiReporter","controller","MultiReporter::fatalErrorEncountered","controller",
"MultiReporter","controller","MultiReporter::reportInvalidTestSpec","controller",
"MultiReporter","controller","MultiReporter::benchmarkPreparing","controller",
"MultiReporter","controller","MultiReporter::benchmarkStarting","controller",
"MultiReporter","controller","MultiReporter::benchmarkEnded","controller",
"MultiReporter","controller","MultiReporter::benchmarkFailed","controller",
"MultiReporter","controller","MultiReporter::testRunStarting","controller",
"MultiReporter","controller","MultiReporter::testCaseStarting","controller",
"MultiReporter","controller","MultiReporter::testCasePartialStarting","controller",
"MultiReporter","controller","MultiReporter::sectionStarting","controller",
"MultiReporter","controller","MultiReporter::assertionStarting","controller",
"MultiReporter","controller","MultiReporter::assertionEnded","command collaborator",
"MultiReporter","controller","MultiReporter::sectionEnded","controller",
"MultiReporter","controller","MultiReporter::testCasePartialEnded","controller",
"MultiReporter","controller","MultiReporter::testCaseEnded","controller",
"MultiReporter","controller","MultiReporter::testRunEnded","controller",
"MultiReporter","controller","MultiReporter::skipTest","controller",
"MultiReporter","controller","MultiReporter::listReporters","controller",
"MultiReporter","controller","MultiReporter::listListeners","controller",
