Class Name,Class Stereotype,Method Name,Method Stereotype
"MyContactListener","boundary degenerate small-class","BeginContact","collaborator incidental",
"DebugOutputWindowReporter","empty","DebugOutputWindowReporter","constructor",
"JUnitReporter","unclassified","line","unclassified",
"JUnitReporter","unclassified","report_query","command",
"JUnitReporter","unclassified","test_run_start","command",
"JUnitReporter","unclassified","test_run_end","void-accessor command collaborator",
"JUnitReporter","unclassified","test_case_start","void-accessor command collaborator",
"JUnitReporter","unclassified","test_case_reenter","void-accessor command collaborator",
"JUnitReporter","unclassified","test_case_end","command",
"JUnitReporter","unclassified","test_case_exception","command collaborator",
"JUnitReporter","unclassified","subcase_start","void-accessor command collaborator",
"JUnitReporter","unclassified","subcase_end","empty",
"JUnitReporter","unclassified","log_assert","void-accessor command collaborator",
"JUnitReporter","unclassified","log_message","empty",
"JUnitReporter","unclassified","test_case_skipped","empty",
"JUnitReporter","unclassified","log_contexts","void-accessor command collaborator",
"XmlWriter","unclassified","writeAttribute","property non-void-command collaborator",
"XmlWriter","unclassified","XmlWriter::XmlWriter","constructor",
"XmlWriter","unclassified","XmlWriter::~XmlWriter","destructor",
"XmlWriter","unclassified","XmlWriter::startElement","get non-void-command",
"XmlWriter","unclassified","XmlWriter::scopedElement","property non-void-command collaborator",
"XmlWriter","unclassified","XmlWriter::endElement","get non-void-command",
"XmlWriter","unclassified","XmlWriter::writeAttribute","get controller",
"XmlWriter","unclassified","XmlWriter::writeAttribute","get controller",
"XmlWriter","unclassified","XmlWriter::writeAttribute","get",
"XmlWriter","unclassified","XmlWriter::writeText","get set",
"XmlWriter","unclassified","XmlWriter::ensureTagClosed","set",
"XmlWriter","unclassified","XmlWriter::writeDeclaration","unclassified",
"XmlWriter","unclassified","XmlWriter::newlineIfNecessary","set",
"XmlEncode","data-provider boundary small-class","XmlEncode::XmlEncode","constructor",
"XmlEncode","data-provider boundary small-class","XmlEncode::encodeTo","void-accessor collaborator",
"ErrnoGuard","empty","ErrnoGuard","constructor",
"ErrnoGuard","empty","~ErrnoGuard","destructor",
"ConsoleHelper","empty","ConsoleHelper","constructor",
"Context","degenerate","Context::Context","constructor",
"Context","degenerate","Context::applyCommandLine","empty",
"Context","degenerate","Context::addFilter","empty",
"Context","degenerate","Context::clearFilters","empty",
"Context","degenerate","Context::setOption","empty",
"Context","degenerate","Context::setOption","empty",
"Context","degenerate","Context::setOption","empty",
"Context","degenerate","Context::shouldExit","incidental",
"Context","degenerate","Context::setAsDefaultForAssertsOutOfTestCases","empty",
"Context","degenerate","Context::setAssertHandler","empty",
"Context","degenerate","Context::setCout","empty",
"Context","degenerate","Context::run","incidental",
"Context","degenerate","Context::~Context","destructor",
"Context","degenerate","Context::applyCommandLine","void-accessor set",
"Context","degenerate","Context::parseArgs","void-accessor command collaborator",
"Context","degenerate","Context::addFilter","void-accessor command",
"Context","degenerate","Context::clearFilters","controller",
"Context","degenerate","Context::setOption","void-accessor command",
"Context","degenerate","Context::setOption","void-accessor command",
"Context","degenerate","Context::setOption","controller stateless",
"Context","degenerate","Context::shouldExit","get",
"Context","degenerate","Context::setAsDefaultForAssertsOutOfTestCases","unclassified",
"Context","degenerate","Context::setAssertHandler","set collaborator",
"Context","degenerate","Context::setCout","set collaborator",
"Context","degenerate","Context::run","property non-void-command collaborator",
"MessageBuilder","unclassified","operator,","get wrapper",
"MessageBuilder","unclassified","MessageBuilder","controller stateless",
"MessageBuilder","unclassified","operator*","controller stateless",
"MessageBuilder","unclassified","MessageBuilder::MessageBuilder","constructor",
"MessageBuilder","unclassified","MessageBuilder::~MessageBuilder","destructor",
"MessageBuilder","unclassified","MessageBuilder::log","predicate non-void-command",
"MessageBuilder","unclassified","MessageBuilder::react","wrapper",
"ContextScope","boundary degenerate small-class","ContextScope","constructor",
"ContextScope","boundary degenerate small-class","ContextScope","constructor",
"ContextScope","boundary degenerate small-class","stringify","wrapper stateless",
"ContextScope","boundary degenerate small-class","~ContextScope","destructor",
"ContextScopeBase","pure-controller degenerate small-class","ContextScopeBase::ContextScopeBase","constructor",
"ContextScopeBase","pure-controller degenerate small-class","ContextScopeBase::ContextScopeBase","copy-constructor",
"ContextScopeBase","pure-controller degenerate small-class","ContextScopeBase::destroy","controller stateless",
"ExceptionTranslator","boundary degenerate small-class","ExceptionTranslator","constructor",
"ExceptionTranslator","boundary degenerate small-class","translate","wrapper stateless",
"ResultBuilder","commander","ResultBuilder::ResultBuilder","constructor",
"ResultBuilder","commander","ResultBuilder::ResultBuilder","constructor",
"ResultBuilder","commander","ResultBuilder::setResult","command collaborator",
"ResultBuilder","commander","ResultBuilder::translateException","command",
"ResultBuilder","commander","ResultBuilder::log","predicate non-void-command",
"ResultBuilder","commander","ResultBuilder::react","wrapper",
"TestSuite","small-class","operator*","get controller",
"TestSuite","small-class","TestSuite::operator*","get set",
"Approx","boundary lazy-class","Approx","constructor",
"Approx","boundary lazy-class","epsilon","get set collaborator",
"Approx","boundary lazy-class","scale","get set collaborator",
"Approx","boundary lazy-class","operator==","property non-void-command collaborator",
"Approx","boundary lazy-class","operator==","property non-void-command collaborator",
"Approx","boundary lazy-class","operator!=","property non-void-command collaborator",
"Approx","boundary lazy-class","operator!=","property non-void-command collaborator",
"Approx","boundary lazy-class","operator<=","collaborator incidental",
"Approx","boundary lazy-class","operator<=","collaborator incidental",
"Approx","boundary lazy-class","operator>=","collaborator incidental",
"Approx","boundary lazy-class","operator>=","collaborator incidental",
"Approx","boundary lazy-class","operator<","collaborator incidental",
"Approx","boundary lazy-class","operator<","collaborator incidental",
"Approx","boundary lazy-class","operator>","collaborator incidental",
"Approx","boundary lazy-class","operator>","collaborator incidental",
"Approx","boundary lazy-class","Approx::Approx","constructor",
"Approx","boundary lazy-class","Approx::operator()","property controller",
"Approx","boundary lazy-class","Approx::epsilon","get set",
"Approx","boundary lazy-class","Approx::scale","get set",
"FatalConditionHandler","empty","FatalConditionHandler","constructor",
"FatalConditionHandler","empty","~FatalConditionHandler","destructor",
"FatalConditionHandler","empty","FatalConditionHandler","constructor",
"FatalConditionHandler","empty","~FatalConditionHandler","destructor",
"AssertData","empty","AssertData::AssertData","constructor",
"String","data-provider","isOnStack","get",
"String","data-provider","c_str","property",
"String","data-provider","c_str","get property non-void-command",
"String","data-provider","String::allocate","get non-void-command",
"String","data-provider","String::setOnHeap","unclassified",
"String","data-provider","String::setLast","set",
"String","data-provider","String::setSize","command",
"String","data-provider","String::copy","void-accessor command",
"String","data-provider","String::String","constructor",
"String","data-provider","String::~String","destructor",
"String","data-provider","String::String","constructor",
"String","data-provider","String::String","constructor",
"String","data-provider","String::String","constructor",
"String","data-provider","String::String","copy-constructor",
"String","data-provider","String::operator=","get non-void-command",
"String","data-provider","String::operator+=","get non-void-command",
"String","data-provider","String::String","copy-constructor",
"String","data-provider","String::operator=","get non-void-command",
"String","data-provider","String::operator[]","property",
"String","data-provider","String::operator[]","get property non-void-command",
"String","data-provider","String::size","get property",
"String","data-provider","String::capacity","get",
"String","data-provider","String::substr","property non-void-command",
"String","data-provider","String::substr","property",
"String","data-provider","String::find","get property",
"String","data-provider","String::rfind","get property",
"String","data-provider","String::compare","property",
"String","data-provider","String::compare","property",
"WheelJoint","small-class","WheelJoint","constructor",
"WheelJoint","small-class","Step","void-accessor command collaborator",
"WheelJoint","small-class","UpdateUI","command",
"Web","entity commander boundary","Web","constructor",
"Web","entity commander boundary","Keyboard","command collaborator",
"Web","entity commander boundary","Step","void-accessor set collaborator",
"Web","entity commander boundary","JointDestroyed","set collaborator",
"TestCase","unclassified","operator*","get controller",
"TestCase","unclassified","TestCase::TestCase","constructor",
"TestCase","unclassified","TestCase::TestCase","copy-constructor",
"TestCase","unclassified","TestCase::operator=","get non-void-command",
"TestCase","unclassified","TestCase::operator*","get non-void-command collaborator",
"TestCase","unclassified","TestCase::operator<","predicate",
"TimeOfImpact","boundary data-class small-class","TimeOfImpact","constructor",
"TimeOfImpact","boundary data-class small-class","Step","void-accessor set collaborator",
"TheoJansen","entity boundary","CreateLeg","void-accessor command collaborator",
"TheoJansen","entity boundary","TheoJansen","constructor",
"TheoJansen","entity boundary","Step","void-accessor set collaborator",
"TheoJansen","entity boundary","Keyboard","command",
"SliderCrank2","lazy-class small-class","SliderCrank2","constructor",
"SliderCrank2","lazy-class small-class","Keyboard","controller stateless",
"SliderCrank2","lazy-class small-class","Step","void-accessor set collaborator",
"SliderCrank1","empty","SliderCrank1","constructor",
"Sensors","entity commander boundary","Sensors","constructor",
