Class Name,Class Stereotype,Method Name,Method Stereotype
"ClassWriter","commander boundary","ClassWriter","constructor",
"ClassWriter","commander boundary","addToImports","command collaborator",
"ClassWriter","commander boundary","addToBody","command collaborator",
"ClassWriter","commander boundary","formatToBody","command collaborator",
"ClassWriter","commander boundary","writeToFile","command collaborator",
"CombineGeoDataTest","pure-controller degenerate","createSortedPrefixArray","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","findRangeEndFromStart","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","findRangeEndFromMiddle","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","findRangeEndWithSameLocationButDifferentPrefix","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","createRanges","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","findConflict","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","conflictBefore","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","conflictAfter","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","noConflict","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","combineRemovesLastDigit","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","combineMergesSamePrefixAndLocation","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","combineWithNoPossibleCombination","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","combineMultipleTimes","controller stateless",
"CombineGeoDataTest","pure-controller degenerate","combineMultipleTimesWithPrefixesWithDifferentLengths","controller stateless",
"CombineGeoData","empty","CombineGeoData","constructor",
"CombineGeoData","empty","CombineGeoData","constructor",
"CppMetadataGeneratorTest","pure-controller degenerate","emitStaticArrayData","controller stateless",
"CppMetadataGeneratorTest","pure-controller degenerate","outputHeaderFile","controller stateless",
"CppMetadataGeneratorTest","pure-controller degenerate","outputSourceFile","controller stateless",
"CppMetadataGenerator","unclassified","toString","get collaborator",
"CppMetadataGenerator","unclassified","CppMetadataGenerator","constructor",
"CppMetadataGenerator","unclassified","outputHeaderFile","controller",
"CppMetadataGenerator","unclassified","outputSourceFile","controller",
"AutoCloser","data-class small-class","AutoCloser","constructor",
"AutoCloser","data-class small-class","~AutoCloser","destructor",
"AutoCloser","data-class small-class","get_resource","get collaborator",
"AutoCloser","data-class small-class","Close","set",
"BuildMetadataCppFromXmlTest","unclassified","parseVariant","controller stateless",
"BuildMetadataCppFromXmlTest","unclassified","parseBadOptions","non-void-command collaborator",
"BuildMetadataCppFromXmlTest","unclassified","parseGoodOptions","non-void-command collaborator",
"BuildMetadataCppFromXmlTest","unclassified","generateMetadata","controller",
"BuildMetadataCppFromXmlTest","unclassified","generateLiteMetadata","controller",
"BuildMetadataCppFromXmlTest","unclassified","generateAlternateFormat","controller",
"MigrationFactoryTest","pure-controller degenerate","createFromFilePath_invalidPathLocation_expectException","controller stateless",
"MigrationFactoryTest","pure-controller degenerate","createFromFilePath_validPathLocation_expectValidFields","controller",
"MigrationFactoryTest","pure-controller degenerate","createFromNumberString_invalidNumberFormat_expectException","controller stateless",
"MigrationFactoryTest","pure-controller degenerate","createFromNumberString_validNumberFormat_expectValidFields","controller",
"MigrationFactoryTest","pure-controller degenerate","createWithCustomRecipes_invalidPathLocation_expectException","controller stateless",
"MetadataZipFileReaderTest","pure-controller","createInstance_invalidFileLocation_expectException","controller stateless",
"MetadataZipFileReaderTest","pure-controller","importTable_countryCodeInZip_expectCsvTable","controller",
"MetadataZipFileReaderTest","pure-controller","importTable_countryCodeNotInZip_expectEmptyCsvTable","controller",
"SchemaTest","commander boundary","testColumnOrdering","non-void-command collaborator",
"SchemaTest","commander boundary","test","non-void-command collaborator",
"SchemaTest","commander boundary","testCheckColumn","non-void-command collaborator",
"RangeTableTest","commander boundary","testEmptyMap","controller",
"RangeTableTest","commander boundary","testBasicAssign","controller",
"RangeTableTest","commander boundary","testApplyChanges","non-void-command collaborator",
"RangeTableTest","commander boundary","testBareRangeAddition","non-void-command collaborator",
"RangeTableTest","commander boundary","testAssignAndUnassign","non-void-command collaborator",
"RangeTableTest","commander boundary","testAssignAndRemove","non-void-command collaborator",
