Class Name,Class Stereotype,Method Name,Method Stereotype
"RealSubject","boundary degenerate small-class","Request","wrapper stateless",
"ProxyPatternExample1","pure-controller degenerate small-class","Start","controller stateless",
"UnsharedConcreteFlyweight","boundary degenerate small-class","Operation","wrapper stateless",
"CharacterZ","commander data-class small-class","CharacterZ","constructor",
"CharacterZ","commander data-class small-class","Display","set",
"CharacterB","commander data-class small-class","CharacterB","constructor",
"CharacterB","commander data-class small-class","Display","set",
"CharacterA","commander data-class small-class","CharacterA","constructor",
"CharacterA","commander data-class small-class","Display","set",
"CharacterFactory","factory controller small-class","GetCharacter","non-void-command factory collaborator",
"SubSystemFour","boundary degenerate small-class","MethodFour","wrapper stateless",
"SubSystemOne","boundary degenerate small-class","MethodOne","wrapper stateless",
"BankAccountFacade","unclassified","BankAccountFacade","constructor",
"BankAccountFacade","unclassified","GetAccountNumber","get",
"BankAccountFacade","unclassified","GetSecurityCode","get",
"BankAccountFacade","unclassified","WithdrawCash","command",
"BankAccountFacade","unclassified","DepositCash","command",
"FundsCheck","commander","GetCashInAccount","get",
"FundsCheck","commander","DecreaseCashInAccount","set",
"FundsCheck","commander","IncreaseCashInAccount","set",
"FundsCheck","commander","HaveEnoughMoney","predicate non-void-command",
"FundsCheck","commander","MakeDeposit","command",
"FundsCheck","commander","WithdrawMoney","command",
"WelcomeToBank","empty","WelcomeToBank","constructor",
"Mortgage","small-class","IsEligible","predicate non-void-command",
"Customer","data-provider data-class small-class","Customer","constructor",
"Customer","data-provider data-class small-class","get","get",
"ConcreteFlyweight","boundary degenerate small-class","Operation","wrapper stateless",
"Bank","boundary degenerate small-class","HasSufficientSavings","wrapper stateless",
"FacadePatternExample1","pure-controller degenerate small-class","Start","controller stateless",
"ConcreteDecoratorB","commander small-class","Operation","command",
"ConcreteDecoratorB","commander small-class","AddedBehavior","empty",
"ConcreteDecoratorA","commander small-class","Operation","command",
"ConcreteComponent","boundary degenerate small-class","Operation","wrapper stateless",
"FlyweightStructure","pure-controller degenerate small-class","Start","controller stateless",
"DecoratorStructure","boundary degenerate small-class","Start","wrapper stateless",
"ThreeCheesePizza","degenerate","SetDescription","empty",
"ThreeCheesePizza","degenerate","GetDescription","incidental",
"ThreeCheesePizza","degenerate","GetCost","incidental",
