Class Name,Class Stereotype,Method Name,Method Stereotype
"AssetManager","unclassified","loadAsset","predicate collaborator",
"AssetManager","unclassified","saveAsset","predicate",
"AssetManager","unclassified","AssetManager::getFullPath","controller stateless",
"FileSystem","pure-controller degenerate small-class","FileSystem::getFiles","controller stateless",
"std::hash<Piccolo::MaterialSourceDesc>","pure-controller degenerate small-class","operator()","controller stateless",
"MaterialSourceDesc","data-provider small-class","operator==","predicate",
"MaterialSourceDesc","data-provider small-class","getHashValue","property wrapper",
"MeshSourceDesc","data-provider small-class","operator==","predicate",
"MeshSourceDesc","data-provider small-class","getHashValue","property wrapper",
"BufferData","data-provider small-class","BufferData","constructor",
"BufferData","data-provider small-class","~BufferData","destructor",
"BufferData","data-provider small-class","isValid","predicate",
"RenderSystem","entity boundary","RenderSystem::~RenderSystem","destructor",
"RenderSystem","entity boundary","RenderSystem::initialize","command collaborator",
"RenderSystem","entity boundary","RenderSystem::tick","command",
"RenderSystem","entity boundary","RenderSystem::clear","command",
"RenderSystem","entity boundary","RenderSystem::swapLogicRenderData","command",
"RenderSystem","entity boundary","RenderSystem::getSwapContext","get collaborator",
"RenderSystem","entity boundary","RenderSystem::getRenderCamera","get collaborator",
"RenderSystem","entity boundary","RenderSystem::getRHI","get collaborator",
"RenderSystem","entity boundary","RenderSystem::updateEngineContentViewport","command",
"RenderSystem","entity boundary","RenderSystem::getEngineContentViewport","property wrapper",
"RenderSystem","entity boundary","RenderSystem::getGuidOfPickedMesh","property non-void-command collaborator",
"RenderSystem","entity boundary","RenderSystem::getGObjectIDByMeshID","property collaborator",
"RenderSystem","entity boundary","RenderSystem::createAxis","command collaborator",
"RenderSystem","entity boundary","RenderSystem::setVisibleAxis","set collaborator",
"RenderSystem","entity boundary","RenderSystem::setSelectedAxis","command",
"RenderSystem","entity boundary","RenderSystem::getGOInstanceIdAllocator","property non-void-command collaborator",
"RenderSystem","entity boundary","RenderSystem::getMeshAssetIdAllocator","property non-void-command collaborator",
