Class Name,Class Stereotype,Method Name,Method Stereotype
"Approx","empty","Approx","constructor"
"TemporaryFile","data-provider boundary data-class small-class","TemporaryFile","constructor"
"TemporaryFile","data-provider boundary data-class small-class","~TemporaryFile","destructor"
"TemporaryFile","data-provider boundary data-class small-class","getPath","get collaborator"
"TriangleShape","data-provider small-class","TriangleShape","constructor"
"TriangleShape","data-provider small-class","getPointCount","incidental"
"TriangleShape","data-provider small-class","getPoint","property collaborator"
"HIDJoystickManager","lazy-class","HIDJoystickManager::getInstance","incidental"
"HIDJoystickManager","lazy-class","HIDJoystickManager::getJoystickCount","get non-void-command"
"HIDJoystickManager","lazy-class","HIDJoystickManager::copyJoysticks","property wrapper"
"HIDJoystickManager","lazy-class","HIDJoystickManager::HIDJoystickManager","constructor"
"HIDJoystickManager","lazy-class","HIDJoystickManager::~HIDJoystickManager","destructor"
"HIDJoystickManager","lazy-class","HIDJoystickManager::update","wrapper stateless"
"HIDJoystickManager","lazy-class","HIDJoystickManager::pluggedIn","set"
"HIDJoystickManager","lazy-class","HIDJoystickManager::pluggedOut","set"
"XDeleter<XRRCrtcInfo>","boundary degenerate small-class","operator()","wrapper stateless"
"XDeleter<XRRScreenResources>","boundary degenerate small-class","operator()","wrapper stateless"
"XDeleter<XImage>","boundary degenerate small-class","operator()","wrapper stateless"
"XDeleter","boundary degenerate small-class","operator()","wrapper stateless"
"XDeleter<XcursorImage>","boundary degenerate small-class","operator()","wrapper stateless"
"DrawableTest","data-class small-class","callCount","get"
"DrawableTest","data-class small-class","draw","set"
"SensorManager","unclassified","SensorManager::getInstance","incidental"
"SensorManager","unclassified","SensorManager::isAvailable","get collaborator"
"SensorManager","unclassified","SensorManager::setEnabled","controller"
"SensorManager","unclassified","SensorManager::isEnabled","get collaborator"
"SensorManager","unclassified","SensorManager::getValue","get collaborator"
"SensorManager","unclassified","SensorManager::update","controller"
"SensorManager","unclassified","SensorManager::SensorManager","constructor"
"SensorManager","unclassified","SensorManager::~SensorManager","destructor"
"JoystickManager","data-provider boundary","JoystickManager::getInstance","incidental"
"JoystickManager","data-provider boundary","JoystickManager::getCapabilities","get collaborator"
"JoystickManager","data-provider boundary","JoystickManager::getState","get collaborator"
"JoystickManager","data-provider boundary","JoystickManager::getIdentification","get collaborator"
"JoystickManager","data-provider boundary","JoystickManager::update","controller"
"JoystickManager","data-provider boundary","JoystickManager::JoystickManager","constructor"
"JoystickManager","data-provider boundary","JoystickManager::~JoystickManager","destructor"
"GlContext::SharedContext","commander small-class","loadExtensions","command"
"EglContext","entity boundary","EglContext::EglContext","copy-constructor"
"EglContext","entity boundary","EglContext::EglContext","copy-constructor"
"EglContext","entity boundary","EglContext::EglContext","copy-constructor"
"EglContext","entity boundary","EglContext::~EglContext","destructor"
"EglContext","entity boundary","EglContext::getFunction","wrapper stateless"
"EglContext","entity boundary","EglContext::makeCurrent","predicate wrapper"
"EglContext","entity boundary","EglContext::display","wrapper"
"EglContext","entity boundary","EglContext::setVerticalSyncEnabled","wrapper"
"EglContext","entity boundary","EglContext::createContext","set collaborator"
"EglContext","entity boundary","EglContext::createSurface","set collaborator"
"EglContext","entity boundary","EglContext::destroySurface","set"
"EglContext","entity boundary","EglContext::getBestConfig","property non-void-command collaborator"
"EglContext","entity boundary","EglContext::updateSettings","command collaborator"
"EglContext","entity boundary","EglContext::selectBestVisual","property non-void-command collaborator"
"WindowImplAndroid","degenerate","WindowImplAndroid::WindowImplAndroid","constructor"
"WindowImplAndroid","degenerate","WindowImplAndroid::WindowImplAndroid","constructor"
"WindowImplAndroid","degenerate","WindowImplAndroid::~WindowImplAndroid","destructor"
"WindowImplAndroid","degenerate","WindowImplAndroid::getNativeHandle","wrapper stateless"
"WindowImplAndroid","degenerate","WindowImplAndroid::processEvents","command collaborator"
"WindowImplAndroid","degenerate","WindowImplAndroid::getPosition","collaborator incidental"
"WindowImplAndroid","degenerate","WindowImplAndroid::setPosition","empty"
"WindowImplAndroid","degenerate","WindowImplAndroid::getSize","get collaborator"
"WindowImplAndroid","degenerate","WindowImplAndroid::setSize","empty"
"WindowImplAndroid","degenerate","WindowImplAndroid::setMinimumSize","empty"
"WindowImplAndroid","degenerate","WindowImplAndroid::setMaximumSize","empty"
"WindowImplAndroid","degenerate","WindowImplAndroid::setTitle","empty"
"WindowImplAndroid","degenerate","WindowImplAndroid::setIcon","empty"
"WindowImplAndroid","degenerate","WindowImplAndroid::setVisible","empty"
"WindowImplAndroid","degenerate","WindowImplAndroid::setMouseCursorVisible","empty"
