Class Name,Class Stereotype,Method Name,Method Stereotype
"Poller","controller","Poller::Poller","constructor"
"Poller","controller","Poller::~Poller","destructor"
"Poller","controller","Poller::Poll","property controller"
"Poller","controller","Poller::UpdateChannel","controller"
"Poller","controller","Poller::DeleteChannel","controller"
"Poller","controller","Poller::Poller","constructor"
"Poller","controller","Poller::~Poller","destructor"
"Poller","controller","Poller::Poll","property controller"
"Poller","controller","Poller::UpdateChannel","controller"
"Poller","controller","Poller::DeleteChannel","controller"
"Poller","controller","Poller::Poller","constructor"
"Poller","controller","Poller::~Poller","destructor"
"Poller","controller","Poller::Poll","property controller"
"Poller","controller","Poller::UpdateChannel","controller"
"Poller","controller","Poller::DeleteChannel","controller"
"Poller","controller","Poller::Poller","constructor"
"Poller","controller","Poller::~Poller","destructor"
"Poller","controller","Poller::Poll","property controller"
"Poller","controller","Poller::UpdateChannel","property controller"
"Poller","controller","Poller::DeleteChannel","property controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::addFd","wrapper"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::addFd","wrapper"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::addFd","wrapper"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::addFd","wrapper"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
"Epoll","controller","Epoll::deleteChannel","controller"
"Epoll","controller","Epoll::Epoll","constructor"
"Epoll","controller","Epoll::~Epoll","destructor"
"Epoll","controller","Epoll::poll","property controller"
"Epoll","controller","Epoll::updateChannel","controller"
